id,Media,title,year,month,day,content
1058,Apple,柯Ｐ、陳景竣強調沒不合　姚文智：干我屁事,2018,2,4,台北市副市長陳景峻日前批市長柯文哲私下見燈節廠商，還答應幫對方募款，違反行政體系，被綠委姚文智形容是「政變」。陳昨反批，不要見縫插針，他是白綠之間的橋樑，跟柯市長互信基礎很深，盼外界別當選舉操作；柯也說，陳不會害他。對此，有意參選台北市長的綠委姚文智今受訪時怒指，「你們合不合干我們家屁事」，重點是燈節中間的疑點、黑箱作業要說明清楚。?對於陳景峻「見縫插針」說，姚文智上午在出席活動前反問，「縫是誰造成的？」，燈節活動讓觀傳局前局長簡余晏「棄職潛逃」、副市長罵市長違背法治，可能涉及不當募款，甚至還有招標拖延、暴怒封殺記者等黑箱作業流程，這些疑點都沒說明清楚，政風單位應該介入調查，而非陳景峻個人與柯文哲合不合的問題。他強調，「副市長公開指責市長，要嘛就是副市長辭職、要嘛就是市長繩之於法」。?此外，外傳國民黨可能力拱前第一夫人周美青出馬參選台北市長，媒體問，姚文智是否有壓力？姚則說，周美青當然有參選權，但他只看到藍營內部不斷冒出人選，「好像不喜歡丁守中」，對有意參選的丁也不公平、不信任，他認為可以不用這樣。（符芳碩／台北
1059,Apple,陪柯Ｐ出訪童仲彥狂拍妹　段宜康酸：被黨開除只能牽柯衣角,2018,2,4,台北市長柯文哲前往歐洲進行為期11天的市政考察之旅，已被民進黨開除黨籍的市議員童仲彥也陪同，並在臉書PO出搶拍波蘭餐廳女服務生的照片，引起網友一陣嘩然，民進黨立委段宜康也在臉書大酸特酸，直呼「這位議員被民進黨開除黨籍之後，只好緊緊牽著柯市長的衣角了」。?這次陪同柯文哲出訪的三名議員，包括民國黨徐世勳、台聯黨陳建銘與無黨籍的童仲彥。童仲彥在臉書PO出一路跟拍出訪情形，除了拍下柯P在途中「度咕」畫面，在用餐時，還頻頻拍下女服務生的特寫，並稱「坐車5小時值得了...」。（政治中心／台北
1060,Apple,【2018選戰】藍營北市長苦尋強棒　基層盼周美青出征　,2018,2,4,年底台北市長選戰，國民黨內雖有前立委丁守中、行政院前發言人鄭麗文表態參選，但外界仍不看好，台北市議員陳重文在臉書上點名，「2018年的市長選舉，如果是周美青Pk柯文哲，國民黨的基層一定會大團結。這場戰役必定精彩可期贏回北市，指日可待。」基層也有不少勸進馬英九回鍋的聲音，但已遭馬明確否決。藍營基層轉向拱前第一夫人周美青出征。馬英九私下對友人說，「他不是沒勇氣回鍋北市，人不能越活越回去！」他擔任台北市長八年，即便沒完成的市政，繼任的郝龍斌都作完了，至於前副總統呂秀蓮，馬說「呂是我尊敬學姐」，也不願評論鄭、丁。至於周美青參選意願，黨內人士說，「周是總統級候選人，希拉蕊都可以！」2020可能性較高。（王家俊／台北
1061,Apple,柯Ｐ拜會土耳其國會議員　餐桌上赫見台灣的國旗,2018,2,4,台北市長柯文哲結束波蘭參訪行程，來到最後一站、位於歐亞交界的土耳其第一大城伊斯坦堡，不過相關參訪與拜會行程，遲至出發前往土耳其之前才出爐，據傳是有中國介入，不過柯昨晚與土耳其執政黨─正義發展黨的國會議員餐敘時，餐桌上仍是擺著中華民國國旗，以及土耳其國旗。正義發展黨國會議員表示，土耳其政府為了安置敘利亞難民，前後已花了3百億美金，他還譴責歐盟國家對敘利亞難民很吝嗇，不願伸出援手，但台灣願意在土耳其當地協助蓋醫院，以及協助敘利亞難民安置的相關計畫，這是他們在歐洲大國身上看不到的，所以對台灣很感念。（張博亭／土耳其
1062,Apple,土耳其政府想在台北蓋清真寺　柯Ｐ拍板同意,2018,2,4,台北市長柯文哲在台灣時間3日晚間約10時抵達土耳其，隨後與2位土耳其執政黨─正義發展黨的國會議員，以及正義發展黨幹部餐敘，土耳其執政黨國會議員在會中表達希望在台北市蓋清真寺，服務在台灣的穆斯林，據了解柯文哲已拍板同意，主要是由土耳其政府捐贈清真寺。至於場地部分，據傳將選擇能容納至少3千人，腹地較大且交通方便的南港來興建，不過與會市府官員表示，現階段無論是場地，或者清真寺的授贈對象等，都還沒有定案。官員直言，包括土地使用分區、建築法規、交通，或者土地撥用等問題，都得等回到台北後再來討論，沒有那麼快。北市府發言人劉奕霆今表示，柯與土耳其當地國會議員及執政黨黨工等餐敘，會中執政黨國會議員希望可以在台北市蓋清真寺，柯回覆台北市對穆斯林的朋友很友善，在開齋節有許多穆斯林來參與，所以這個意見會帶回台北討論。目前台北市已有2座清真寺，每年開齋節都會有許多穆斯林到此參加活動。（張博亭／土耳其
1063,Apple,李錫錕自稱白色力量 元首出訪突破兩岸關係,2018,2,4,有意參選台北市長的台大教授李錫錕昨批台北市長柯文哲說，不具負責、勇敢的領袖特質，人不和難怪政不通，還酸柯媽當市長都比柯P還稱職。昨李錫錕出席台北市國際青年商會邀約演講，說領袖須具負責、勇敢、有溝通能力、認錯的特質，柯沒一樣及格，遇事連柯爸媽及柯妻都出來幫腔，「柯媽當市長比柯P還稱職」，此外柯上任3年來一級首長換23人，「人不和如何政通？」
1064,Apple,?洪耀福：2018讓國民黨再輸一次　反改革力量才會死心,2018,2,3,2018年底的九合一選舉，是蔡政府完全執政的首次「期中考」，民進黨秘書長洪耀福今天與媒體茶敘時談到九合一選戰的總體戰略觀，他說，地方選舉中，各別縣市長的表現政績還是很重要，但這場選舉還是有其歷史意義，要讓人民知道。他說，2018年選戰最重要、最大的意義，是要「要讓國民黨再輸一次，讓台灣再贏一次」，反改革的力量才會死心，共產黨也才會徹底了解台灣民心走向，兩岸才有機會展開新局面，台灣才能真的長治久安。?茶敘中，談到台北市長選舉，民進黨到底要不要自己提名人選？洪耀福引用《孫子兵法》指出，「兵無常勢，水無常形，要因敵變化而取勝」，不要預設目標或者立場，各地的選情都會有連動效應，會有正面和負面的外溢效應，因此做決策時，要看全國的局勢，不是單一地方考量。?洪耀福指出，台北市長是否提名，其實不是考慮柯文哲，而是要考慮國民黨，國民黨才是民進黨主要的敵人跟對手。他說，民進黨執政後推動很多改革，但網路上、街頭上還是有反年改、拔菜總部等反對勢力，台灣社會反改革的保守力量還是很強大，國民黨的基礎並沒有因為2016年而潰敗，改革過程才會受到這麼多挑戰，因此2018年選舉最重大的意義是讓反對台灣改革的力量死心，「讓國民黨再輸一次，讓台灣再贏一次，反改革的力量才會死心」。?他說，兩岸問題也一樣，現在兩岸僵持，若共產黨覺得國民黨、保守力量還有復辟可能，共產黨會覺得台灣社會還有操作空間；唯有讓共產黨徹底了解台灣民心走向，兩岸關係才有機會能展開新局面，對台灣來說才真的是長治久安，民進黨要從這樣的戰略來看今年的選戰。?洪耀福表示，長期來蔡政府的民調滿意度確實偏低，事實上是因為支持者認為改革速度太慢、力道不夠大，而被改革者也對民進黨強烈不滿，等於面對雙邊都不滿的困局；歷史上，改革者都會遇到這樣的困局，改革者要去承擔、接受。?不過，洪耀福也說，民進黨的支持者雖然對改革速度不滿，但不會不支持蔡英文，支持度仍是超過5成；很多人其實都是愛之深，責之切。（曾盈瑜／台北
1065,Apple,Power錕為何躊躇選台北市長　原來是這個原因,2018,2,3,台北市長柯文哲及國民黨籍前立委丁守中已分別宣布競選連任及參選下屆市長，現為國民黨員的台大教授「Power錕」李錫錕稍早也表態有意願參選，但尚未明確表態。李今天受訪說，選市長「有點欲罷不能，呼之欲出」，若潮流向前推，他當仁不讓，「不過現在有點窮，有點寸步難行」。李錫錕今接受台北市國際青年商會邀請演講。他會後受訪時說，他年紀比較大，也是教書人，他認為機會要優先讓給年輕人、讓學生優先出來的概念，他參選算是「備胎」的概念。李說，丁守中要出來參選，他也是鼓勵丁趕快去衝。至於為何遲不宣布參選？李錫錕說，他具備領袖特質（personality），但沒有property，他說，現在有點窮，有點寸步難行。李錫錕被問及若參選是否代表政黨，或代表白色力量，他說，時代潮流要的不是政黨候選人，而是需要白色力量，例如候選人可能是政黨黨員，但選民要的是你是誰。媒體也詢問是否有信心代表白色力量參選？李錫錕說，他就是白色力量，「這個白」，他需要時間告訴選民代表他自己的這個白色力量，也需要蒐集證據，證明選民需要他（郭美瑜／台北
1066,Apple,柯P連任潛在對手叩關　錕P開砲好酸,2018,2,3,台北市長柯文哲已宣布參選連任，但柯上任3年來，說出口的「名言」、施政爭議不斷，市府30多個局處首長已換了23名首長。已表態有參選意願的台大教授「Power錕」李錫錕今說，身為領袖，應具備負責、勇敢、有溝通能力、認錯的特質，若以此標準，柯文哲沒有一樣及格，遇事柯爸媽及柯妻都出來了，李也酸柯媽當市長比柯P還稱職。李錫錕今下午接受台北市國際青年商會邀請演講在市議會演講，還接受擬參選北市議員的前電視台主播鍾沛君及鍾佩玲模擬市政詢答。李雖未明言確定參選，但砲口對準現任市長柯文哲的領袖特質及施政，火力四射。李錫錕說，身為領袖，必須具備勇氣、溝通說服力、犯錯要道歉，甚至下台準備的人格特質。由於柯文哲上任3年，市府一級局處首長已換23人，文化局及體育局甚至換2輪，柯曾揶揄秘書長蘇麗瓊離職是「無利可圖」，重批觀傳局長簡余晏離職是「棄職潛逃」，李錫錕今酸柯，不反求諸已，花太多時間責備別人，俗話說「政通人和」，但柯人不和如何政通？李錫錕又說，在民主時代想要成為領袖，代價是要負責任、不要逃避，輕者道歉，重則接受懲罰，若這名領袖在其位只想當跳板、佈局、機關算盡，有功攬勝，有錯都是別人，遲早會被轟下台。李錫錕話鋒一轉批柯文哲，若以上述領袖特質所需具備的標準，現在台北市的領袖絕對不夠格，沒有一樣及格，柯文哲遇事柯爸媽及柯妻都出來了，李還酸「柯媽當市長比柯P更稱職」。柯文哲3年前打著白色力量吸引唾棄藍綠政黨的選民，李錫錕解讀，柯當時代表第三潮流，代表他個人，而非代表政黨。李說，柯很能講群眾語言，有時亂講話，但市民為何不介意？因為一般人也亂講話，因此，3年前是選民誤解他代表新潮流，實則僅代表柯文哲自己，選民誤解柯代表白色力量，但白色力量的公開透明精神，柯文哲實現了嗎？李錫錕又說，3年前選民給柯文哲機會，那是因為看到柯可愛的一面，但不能用可愛當市長，李比喻市長如同將飛機開上青天的機長，還要飛機不能掉下來，但柯未接受機長（領袖）訓練，當選只是他的特質符合當時時代的潮流。李錫錕說，白色力量就是要讓社會變光明，台灣現在很黑暗，現在選出不亮的燈泡，就應該要換掉。主持演講活動的北市議員何志偉則問李，柯的市政哪裡做不好？李錫錕說，柯做不好市政已是家常便飯，他認為，若為城市不能更進步更快樂，當首長的人一定要有「Ｘ你Ｘ（三字經），我一定要解決」的魄力。（郭美瑜／台北
1067,Apple,姚文智籲陳景峻棄暗投明　將柯文哲繩之於法,2018,2,3,台北燈節爭議連連，台北市副市長陳景峻昨接受廣播專訪時再放砲，指市長柯文哲私下和廠商見面甚至還答應幫忙募款，這樣做完全違反整個行政體制。爭取民進黨台北市長提名的綠委姚文智今天呼籲台北市副市長陳景峻「棄暗投明」，希望陳景峻將北市長柯文哲違法之事說清楚，如果不法，就將他繩之以法。?姚文智說，柯文哲不在國內，由他任命的副市長陳景峻指控市長違法，這是天大地大的事，可說是政變也不為過。想必陳景峻是受到了莫大委屈而必須切割。但更重要的是，陳景峻應站出來講清楚，柯文哲是否違法私會廠商？所謂的「攔轎陳情」是發生在簽約前還是簽約後？柯文哲是否有違反公益勸募條例之嫌？?姚文智說，今年台北燈節標案在發包過程中，發生很多啟人疑竇之事，燈節標案在流標三次後，好不容有廠商願意投標也得標了，竟花了一個多月簽約，還傳出「不得異議協議書」的簽署過程，主責的觀傳局長也閃電請辭，被指責棄職潛逃，而在陳景峻副市長接手後，就傳出柯文哲市長馬上介入的新聞報導。?姚文智說，最諷刺的是，人在歐洲的柯文哲才放話說今年市長選舉不募款，莫非是要靠台北燈節的模式，暗通款曲獲得資源？難道市府的標案都是柯文哲競選的募款管道？呼籲陳景峻勇敢站出來說清楚講明白「在價值的投靠上是不能和稀泥」、「請景峻兄棄暗投明，把柯文哲市長違法的事情說清楚，如果不法，就將他繩之以法」。（曾盈瑜／台北
1068,Apple,柯P兩岸論述被扣紅帽子　妻反擊「不要再霸凌我先生」,2018,2,3,台北市長柯文哲去年在雙城論壇發表「兩岸一家親」談話，讓他飽受綠營人士批評，甚至總統蔡英文近期都質疑柯，何謂他的「台灣價值」。雖然柯目前在歐洲出訪，但妻子陳佩琪昨晚接受廣播節目專訪，還是利用機會替丈夫進行反擊。陳佩琪直言，不要覺得自己做的才是愛台，別人做的都是賣台，每個人愛台方式不一樣，但不是跟你不同就叫賣台，最後他也呼籲所有政治人物名嘴，「不要再霸凌我先生了」。陳佩琪說，他認為台灣已經有很高的智慧可以來處理這些事情，有些很具爭議的問題，大家都可以暫時放下先不要問。但她呼籲一些名嘴要批評人家的時候，可以先對話了解彼此想法，不要覺得自己是對的，別人做的都是錯的，陳強調，台灣需要對話，每一個人都愛台灣，只是方法不一樣，但不能說「自己方法是愛台灣，別人的方式都是賣台」，她認為這些講法都不太好，最後也呼籲大家不要再霸凌她的先生。（陳思豪/台北
1069,Apple,【歷史上的今天】林美珠接勞動部長　九把刀罵邱毅「垃圾」無罪定讞,2018,2,3,《蘋果》每天固定推出「歷史上的今天」，帶讀者回顧2003年到2016年政壇大小事。歷史上的今天剛好有兩次內閣小改組。2017年的今天，行政院宣佈內閣人事微調，包括科技部長由教育部次長陳良基接任、宜蘭縣長林聰賢掌農委會，而勞動部與衛福部則爆出大黑馬，分別由蔡英文總統表姊、政務委員林美珠與前衛生署副署長陳時中擔任。這是蔡英文政府上台後首度內閣人事調整，不過林美珠上台後再修《勞基法》引爆爭議，近來又屢被點名要下台。?2013年的今天，陳?內閣改組，經濟部長施顏祥與經建會主委尹啟銘確定下台，新任經濟部長由華航董事長張家祝接任；至於政務委員管中閔則兼任經建會主委。?此外，2015年的今天，前立委邱毅不滿作家九把刀去年在臉書上，用「冷血」、「政治垃圾」與「王八蛋」罵他，自訴九把刀妨害名譽，台灣高等法院認為，九把刀是在評論可受公評的事，判九把刀無罪定讞。?2016年的今天，國民黨總統立委大選慘敗，中常會提檢討報告，指執政未獲認同，「換柱」引發黨內矛盾為敗選主因。報告強調，國民黨兩岸路線沒問題，卻遭對手「親中賣台」攻擊，「周子瑜事件」更成壓垮國民黨最後一根稻草。2017年的今天，國民黨青年團自製炸曲棍球，還火速送到立法院給段宜康，由段的助理代收。段在臉書上回應，會「留著當下午茶點心」。（何哲欣／台北
1070,Apple,辣蘋果：民進黨只剩抹紅（余艾苔）,2018,2,3,自從蔡英文要柯文哲說明「台灣價值」後，綠營從公職人員到名嘴，便對柯展開一連串猛攻，且都集中火力批柯P的「兩岸一家親」，不僅罵台北會變成「山海關」，柯快成了「吳三桂」，連柯在歐洲議會講「台北價值」，也被親綠媒體轟想當「香港特首」。民進黨這種抹紅伎倆，以前是拿來對付國民黨用的，如今藍營在北市長選舉，看起來還沒有足以可威脅之人，就把目標轉向柯文哲。而扣帽子便是最廉價的手法，反正把民眾當白痴，以為這樣就能將柯打入十八層地獄，殊不知這正是中間選民最厭惡的。
1071,Apple,拜會華勒沙談轉型正義　柯文哲：對方還關心阿扁後續,2018,2,2,此刻正在歐洲進行市政考察的台北市長柯文哲，今天拜訪波蘭前總統、知名反共鬥士華勒沙。柯會後受訪表示，主要和對方談了台灣與大陸關係，以及台灣該如何面對轉型正義兩個議題。柯說，對方也釋出善意強調，若台灣有需要，願意幫忙發聲；華勒沙也關心前總統陳水扁，他透露過去曾和陳討論過兩岸關係，但不知為何這幾年都沒有下文？柯文哲今天與華勒沙會面時間不到一小時。柯會後受訪透露，他們談了兩個很特別的題目，自己都需要回去想想看：一個是台灣跟大陸關係，另一個是轉型正義。柯轉述，他問華勒沙當初帶領團結工聯推翻共產黨政府，「可是你去當總統，你底下的人百分之九十以上是共產黨政府留下來的，很多事情也是他們做的，怎麼處理轉型正義問題？」柯說，華勒沙講了很多，但主要重點就是「和平對話」，至於細節部分，柯文哲說，「坦白講聽完回去還要再消化一下」。是否有談到當初如何對抗共產黨？柯說這部分倒是沒講，主要都在聊他當總統之後怎麼處理轉型正義的問題。現場記者追問柯文哲，今天講的內容是否帶回台灣給中央做參考？柯說「沒有啦，這個我們就不敢，我們只是聽一聽」，畢竟團結工聯從1970年開始活動，到1990年華勒沙當上總統，代表整個團結工聯跟共產黨抗爭長達20年，如今整個歷史事件也還沒有完全結束，當中還存在一些爭議，能跟這些面對過世界重大歷史的人談一談，問問他們的經驗，對自己也有一些啟發，只不過還要思考一下。柯也透露，華勒沙還有提到前總統陳水扁，主要是他當年有請到好幾個諾貝爾獎得主，跟扁政府談到兩岸關係，只是不解「怎麼後來就沒有下文」，但他也釋出善意，強調如果台灣有需要，他也是可以幫忙，「台灣有需要發聲，他可以幫忙講一下話」。（張博亭、陳思豪／波蘭台北連線
1072,Apple,新北市民的觀察：新北選情的關鍵在於老將是否親征,2018,2,2,李文程／新北市民、金融業工作者綜觀民進黨2018市長選舉提名名單，除了林佳龍、鄭文燦等黨內中生代代表，更有林智堅這位全國最年輕的市長。民進黨一直都以積極培育新人作為口號，老將自知年事已高也會呼籲要給年輕人機會退居幕後。那麼為何新北市長這一仗，民進黨內部不斷傳出老將重披戰袍出征的傳言？筆者認為原因可以總歸為──民進黨與民眾的期待不同。對民眾而言，談選舉不外乎是「眾望所歸」。雖然吳秉叡、羅致政不只年紀輕、問政能力佳，更是擁有政治專業的政治人物，陳景峻事隔多年重新浮上檯面，現在又有柯文哲當後盾，政治潛力雄厚，皆是民進黨中生代不可忽視的上選。無奈三人的民調遲不見起色，使民進黨選民大感緊張，不斷對黨施予壓力，希望能夠派出一位「必贏」的人選出戰，期待民進黨能在新北這一局穩操勝券。中生代出馬，順利拿下新北，確實能夠滿足民進黨的選民，然若此戰失利，原本推崇老將出馬的死忠選民是否會對民進黨未派出識途老馬感到失望，最後不支持民進黨？新北市長提名，如何準確地掌握選情對於民進黨來說是個重點。對民進黨而言，其目標相對於人民來說更為長遠與廣泛，政黨的壯大成長雖非取決於一次兩次的選舉，而是更長遠的戰略布局，然以現在的政治現實來看，民進黨為了爭取下一次執政的機會，勢必要拿下新北這一城。就現況來說，行政院前院長蘇貞昌的民調確實高出其他可能人選許多，然而蘇吳兩人情同師徒，若民進黨直接依據現有民調提名「蘇院長」，勢必與吳秉叡形成芥蒂，擅以老大之姿強行介入，可能會讓現有的派系勢力產生動盪，更會因不推舉年輕人落人口舌。雖欲於新北提出最強候選人，民進黨卻也似乎不急於一時，他們相信「識大體」的蘇貞昌與吳秉叡將會「喬」出一個讓大家都滿意的答案。民進黨寄望中生代努力運作，也希望由中生代出選，若情勢緊張，更期待中生代能夠為了大局著想，做出最好的安排；民眾則是就現有的局勢給予建議、護黨心切，如此才造就了現在民進黨遲遲不確定人選，勸進蘇院長聲音此起彼落的局面。民進黨現在正處於待敵出手的備戰期，基層不斷傳出應先聲奪人的聲音，高層又怕顧此失彼，不敢妄動，新北這一齣，筆者認為關鍵還是蘇吳兩人。翻開歷史，宋朝趙匡胤與明朝的朱棣上位之前與群臣都曾上演過「黃袍加身」，而如今在新北市長的選情，誰持黃袍，誰又會被「加身」，答案應該也很明顯了。
1073,Apple,柯Ｐ照顧長者？北市外租爬梯機僅10台挨批「少得可憐」,2018,2,2,許多身障人士及長者因行動不便，又居住無電梯的老舊公寓，以致於出門有礙。台北市長柯文哲上任後刪除重陽敬老禮金，號稱省下的經費要用以建全老人福利設施，但北市王鴻薇今表示，有民眾向媒體投書，向北市社會局輔具中心借用爬梯機給高齡87歲老父使用，竟要等候3個月；她調閱社會局資料發現，全北市僅有10座公有爬梯機供民眾借用，有逾5成等候時間逾1個月。王批北市爬梯機少得可憐，柯刪重陽敬老禮金7億元，不該只是拿去辦登山發獎品或吃喝吃掉了，而該實質用於充實設施。社會局身障科專員林汶綺漪表示，爬梯機一台至少20萬元起跳，對民眾而言也是負擔，北市有爬梯機置於輔具中心可供租用，但全市現僅有10台，未來3個月還將增購8台加入服務。不過，民眾借用時需先登記，日租200元，週租2千元，月租4800元。另外，民眾自購可補助。北市花博園區的合宜輔具中心督導柯怡峰說，有借用需求的民眾可先在輔具中心登記，再由專人評估住家的樓梯是否適宜使用爬梯機，若無法使用，則另採他法協助外出。王鴻薇今早赴北市合宜輔具中心試乘爬梯機。她說，北市長者高達44萬人，身障人士也有12萬人，有為數不少的行動不便長者及身障人士居住在無電梯的老舊公寓，但北市僅10台爬梯機供借用，根據社會局統計資料，民眾借用爬梯機等候30天的將近53件，比率將近46.49%；等候30天至60天的有44件，比率將近38.59%；等候60天至90天的有12件，比率將近10.52%；等候90天以上有3件，比率2.63%。王說，借用爬梯機的市民有外出就醫活動需求，租用卻要望眼欲穿，北市府就接獲不少民眾投訴爬梯機難借，全市僅10台爬梯機，等候民眾往往需等候30至60天。王鴻薇表示，柯文哲推行的社會福利政策，從長者共餐到持敬老卡搭車免費，這些政策都是針對健康、出門無礙的長者，對於無法出門的長者根本用不到，柯文哲一方面鼓勵長者多出門，但全市爬梯機僅10台，這些行動不便的市民是要如何外出？家中無晚輩的長者，甚至出現長者背長者下樓的困境，她要求台北市府增編列預算增購爬梯機供市民借用，並放置區公所加入借用服務。（郭美瑜／台北
1074,Apple,呂秀蓮參戰！他喊話柯P小心「進入最後攤牌時刻」,2018,2,2,前副總統呂秀蓮表態有意參選台北市長，前國民黨孫大千則指，這是民進黨要告訴柯文哲，攤牌時刻到了！孫大千昨深夜在臉書PO文寫道，「柯文哲是否要成為民進黨的『隨附組織』，現在已經進入最後的攤牌時刻。」、「從姚立明加盟姚文智陣營；到蔡英文總統在黨部年終尾牙餐會時，公開做出『我如果有偏心，一定偏著你』的明示；到姚文智『不用偏心，只怕變心，好好愛我』的喊話；最後到呂秀蓮前副總統表態投入台北市長的選戰。民進黨已經show hand了，接下來就要看柯文哲如何接招。」孫大千表示，柯文哲現在有三個選擇。第一是和民進黨結盟，但過去主張「打破藍綠高牆，掌握主流力量」上，所付出的努力將會毀於一旦。第二他則分析，柯文哲也可選「稍微妥協」。只需承諾做完第二屆市長任期，讓民進黨釋疑，並且在兩岸議題上暫時採取低調，避免激怒深綠選民。雖然犧牲部分的政治自主權，但是，柯文哲仍然可以保有藍綠通吃，左右逢源的最大優勢。第三則是「完全不受恐嚇，走自己的路」，但他認為三方參戰，民進黨候選人也肯定無法當選，到時也只是便宜了國民黨，屆時柯P就可「海闊天空，自由自在，完成台灣的政界重組，成為一方霸主。」(即時新聞中心/綜合報導)?看了這則新聞的人，也看了……胡志強先幫盧秀燕站台　民調農曆年前出爐【開砲片】姚文智：柯文哲不會是市議員的母雞【呼籲片】蕭淑麗退黨參選　國民黨喊話「回黨內機制」
1075,Apple,曾自嘲是退休不中用老人　呂秀蓮今再戰百里侯,2018,2,2,前副總統呂秀蓮今拋出震撼彈，宣布參選台北市長！呂秀蓮強調，四年前黨全力支持柯文哲，她尊重，但現在黨內還有人認為要讓給柯Ｐ，所以她要當仁不讓！呂秀蓮過去對黨內多有建言，也多次直言蔡政府施政缺失，還曾自嘲已是推休老人不重用，發言辛辣讓外界印象深刻。蔡政府一年內兩次修正《勞動基準法》，2016年底第一次修法後，因法各界反彈，呂秀蓮在去年接受電台專訪時，痛批「一例一休」很奇怪，更抱怨大家當她是出氣孔，「我也很無奈」，大家都認為不好的政策，怎麼還不改？更直言，現在政府讓她覺得很陌生，錯誤的改革比貪污還可怕，是會害死全國、動搖國本；呂也抱怨，「蔡總統從來不找我」。而去年九月初行政院長賴清德上任後，拜會請益場朝野政壇前輩，拜會呂秀蓮時，呂秀蓮雖然讚賴清德非常敬老尊賢，已經親自請教很多人，施政方針也鏗鏘有力、面面俱到，但仍不免酸了賴一下說，「所以最晚來看我，因為我退休已經是不重用的老人了」，讓賴清德相當尷尬。（政治中心／台北
1076,Apple,【歷史上的今天】呂秀蓮車隊逆向挨批特權　陳水扁擬廢國統會,2018,2,2,《蘋果》每天固定推出「歷史上的今天」，帶讀者回顧2003年到2017年政壇大小事。歷史上的今天幾乎都跟陳水扁、呂秀蓮有關。2006年今天，呂秀蓮到南投賞花卻逆向行駛，挨批特權，她解釋，警方依法調撥車道，在塞車時避免更加阻塞交通，「是便民的做法。」陳水扁則考慮廢除國統會及國統綱領，引發美國重話回應，陸委會緊急澄清，是要「認真思考」廢除國統會及國統綱領，不是要「立即實行」，沒有片面改變現狀或違背「四不一沒有」問題。?2004年的今天，呂秀蓮的水蓮裝被爆，圖案是外來種的蓮花，不是台灣水蓮花。被列為十大通緝要犯的前東帝士集團董事長陳由豪，則越洋發表公開信，承認曾捐政治獻金給扁呂。?2008年的今天，陳水扁搭乘空軍C-130H型運輸機，到達南沙太平島宣示我南疆領土主權，這是中華民國成立以來，首度有元首踏上南疆土地。2010年的今天，扁因涉嫌教唆總統府辦公室前主任林德訓等人偽證，遭北檢依教唆偽證罪起訴。（何哲欣／台北
