"","time","post","share","like","love","haha","sad","wow","angry"
"79","2018-03-18T11:07:51+0000","1993年我到美國明尼蘇達大學進修時，當時最熱門的電視節目是大衛萊特曼的脫口秀，裡面每一個單字我都知道，但總是搞不懂一旁的同學在笑什麼。

因為我們唸的都是教科書英文（Textbook English），結果會讀會寫，但和日常生活脫節，往往聽不懂、也說不好，溝通時還要在腦袋先「英翻中，再中翻英」。

其實學習語言，環境很重要，而且最好是從小開始，所以去年開始我們在文昌、東新國小試辦雙語教學，不只增加英語課更，直接用英語來教體育、美術、音樂等等科目，讓英語更生活化。

一年下來，9成以上的家長贊成繼續推動，學生滿意度超過7成，更重要的是100%的老師支持，讓我們有信心。下個學年度，我們要再增加3所國小、1所國中試辦雙語教學。

要走向國際化，雙語教學是重要基礎，所以我們會每半年做一次滾動式檢討，逐步修正、持續推動，直到所有學校實行雙語教學，讓台北成為一座真正的國際城市。

#雙語實驗教學
#進步價值光榮城市",325,13469,274,24,3,86,4
"80","2018-03-17T04:36:12+0000","1280元吃到飽的All Pass Ticket正式預購後，收到大家很多寶貴意見，我們在這邊跟大家再次說明。

事實上，這個吃到飽定期票的政策，我們花了2年時間協調跟精算，並做好前置的準備作業。

這段期間，我們加強捷運的商業化，增加業外收入；我們也讓路邊停車全面收費，增加停車收入。用這些收入，來補貼公共運輸的支出。

這個交通戰略的邏輯，是透過路邊停車全面收費，符合使用者付費的原則；然後增加的收入，再補貼公共運輸的支出，一方面減少了自用車，一方面則是鼓勵公共運輸。

此外，過去捷運的主要收入是車票，這幾年我們增加場站的廣告收入，以及商店的營業額，業外收入增加不少，不只降低票價上漲的壓力，還可以拿來補償公共運輸的支出。

All Pass Ticket上路之後，下一步就是公車路網重整，以前接駁公車里程短還要多收一段票價，沒有人想搭，現在吃到飽上路之後就沒有這個問題了。我們會以捷運、幹線公車為基礎，重整公車路線。

台北市的交通政策基本原則，就是共享、綠能及E化，共享就是共同使用大眾運輸，吃到飽定期票只是第一步，卻是很重要的一大步，只有夠提高公共運輸的使用率，台北市的交通才有希望。

#公共運輸定期票 
#1280元吃到飽 
#進步價值光榮城市

---
如何預購All Pass Ticket
https://goo.gl/UXRou9

攝影／潘俊霖",1130,50952,1397,64,6,174,14
"81","2018-03-14T11:13:22+0000","流標5次、中間一度發生弊案的雙子星大樓，在這個月底要重新上網招標了。

經過3年下來的努力，以北門為中心的西區門戶計畫幾乎已經完成。上任的第一天晚上，我們拆除了忠孝西路公車專用道；利用過年期間，以6天時間拆掉忠孝橋引道，讓北門重見天日，並修建北門廣場；移走國光客運站，開闢台北行旅廣場和公車彎；重建三井倉庫，也編了預算拆除北門對面的舊屋並調整北平西路。

過去只是口號的「軸線翻轉、舊城復興」，現在已經正式實現。在經過這些努力之後，雙子星大樓重新招標應該會更有賣相。

除了硬體的改善，我們還引進了軟體，連續兩年在這裡舉辦的台北燈節，也為西區帶來更多商機，不只西門町生意變好，連後火車站的台北地下街生意也成長了7成。

雙子星大樓蓋好之後，必須要帶動後火車站區域的發展，所以我已經要求都發局在最短的時間，完成後火車站區域的都市計畫通盤檢討，讓雙子星一舉解決這裡的都市發展和都更問題。

這一次，我們會以公開透明的態度來處理雙子星大樓招標事宜，把所有資訊公開，包括每次開會的會議紀錄。只要沒有私心，公開透明，專業問題、專業解決，很多事情就會單純很多。

西區門戶計畫的最後一塊拼圖，很快就可以完成，我們繼續努力。

#C1D1開發案
#西區門戶計畫
#進步價值光榮城市",381,14280,363,30,2,99,11
"82","2018-03-13T09:46:04+0000","【為什麼我們要推1280元吃到飽定期票？】

過去20年，台北市的機車、小客車一直增加，但是道路面積並沒有增加，就算現在交通號誌智慧化、交警加強上崗，要讓交通狀況不變壞都很吃力。唯一可以有效改善交通的方法，就是提高公共運輸的使用率。

台北有完善的捷運路網、公車系統、YouBike，剩下的問題只是如何讓公共運輸發揮最大效能。在同仁們兩年來不斷的溝通、協調、精算之下，今天起，「All Pass Ticket」公共運輸定期票終於可以開始預購：

30天只要1280元，就可以無限搭公車、捷運，並享有Youbike前半小時免費。

首都生活圈的民生問題，需要雙北市政府的通力合作，所以特別感謝朱立倫市長和新北市政府，不分色彩黨派，和我們一起合作推動這個政策。

All Pass Ticket是大台北地區整體交通戰略的基礎，接下來八橫八縱的幹線公車在四月上路，公車路線也要重新調整。加強公共運輸效率，給大家方便，才會有更多人願意加入公共運輸的行列。

跟我一起天天搭公車、搭捷運通勤的人，請現在起就去預購一張吧！

台北捷運｜公車禮貌心運動｜YouBike大台北粉絲團｜臺北交通大家談｜智慧臺北 幸福生活
#市政問答題
#公共運輸定期票  
#1280元吃到飽  
#進步價值光榮城市

---
怎麼在售票機預購All Pass Ticket
https://tinyurl.com/ya6eqvt3

有問題看這裡
https://tinyurl.com/y74joamy",2399,70206,2006,93,3,361,20
"83","2018-03-13T04:33:00+0000","今天中午，社會局許立民局長來找我吃便當，大家也一起來邊吃午餐邊聊市政吧。
 
#柯Ｐ便當會
#師徒真心話",268,10529,500,590,6,43,15
"84","2018-03-11T13:42:55+0000","要拿第一名，需要天份、運氣，更需要努力；而要連續兩年第一名，就需要非常非常努力。

恭喜台北市立松山高中的孩子們，一路打上來，連續兩年撒下綠色彩帶，拿下HBL高中籃球聯賽冠軍。

我也要鼓勵同場的能仁家商籃球隊，拼戰到最後一秒，全場威脅「綠色神盾」，大家共同完成了一場精彩的比賽。

運動最感人的就是大家熬過努力訓練後，拼盡全力、永不放棄，冠軍賽結束後，很多人都有感而發哭了，正是因為這份最真實的感動，讓HBL這麼多年來一直受到大家歡迎。

明年，大家再熱血一次！

臺北市教育局",184,18755,341,40,1,20,6
"85","2018-03-09T02:19:54+0000","今天來開平餐飲學校學怎麼煎牛排，用英文學，希望最後有熟。

#創新實驗教育
臺北市教育局
KPCS 開平餐飲學校

---
台北市創新實驗教育4分鐘紀錄片
https://goo.gl/NfvbWT",183,6367,251,567,2,36,8
"86","2018-03-08T09:00:00+0000","【二備金不等於市長小金庫】

目前的政府預算制度，大概在5、6月時就編列預算了，如果議會準時通過，理論上隔年的1月1日就可以開始執行。

但是如果在6月之後突然有一個政策想執行，在目前的預算制度下，要等明年再編預算，最快要等到後年的1月1日以後才能執行。

所以第二預備金的目的，在於如果政府有臨時業務，不用再等一年半的時間，可先用第二預備金來支應來提高施政效率。另外，極端氣候跟新興傳染疾病的威脅，也需要二備金來應急。

過去一年來，我們利用二備金增加老人共餐據點，擴大敬老卡使用範圍（可搭捷運、騎Youbike），整修北投中心新村，補助免費接種兒童輪狀病毒疫苗、老人肺炎鏈球菌疫苗，辦理購物塑膠袋與專用垃圾袋兩袋合一，建置台北車站智慧化系統，增購動態智慧型公車站牌，設立幹線公車<U+22EF>等等。

也許動支上還有可以改進的地方，但這些成果，代表我們很謹慎的使用每一筆人民的血汗錢。

第二預備金不應該像過去一樣，被認為是市長個人的小金庫，即使沒有議會的事前監管，也要自我要求謹慎使用。使用二備金的態度，正是建立新的政治文化的開始。

#建立全新政治文化
#進步價值光榮城市

---
106年度二備金動支數額明細表
https://tinyurl.com/ybdzy98r",440,21451,515,39,5,131,11
"87","2018-03-06T11:55:36+0000","不同個性、不同能力的孩子，卻接受同樣一套教育，考同一張考卷，這並不合理。因此，「實驗教育」是柯P新政當中很重要的一環。

寶藏巖的「台北影視音實驗學校」是我上任後第一個推動的實驗教育項目，我最近走了一趟，發現學生們都有很高的學習熱忱，不論拍片還是繪圖，表現完全不像是只有15歲左右的孩子。

坦白說，創新求變、多元開放，這是台灣唯一的出路，因為這個世界瞬息萬變，不會變的東西只有化石而已。台灣是一個小國，沒有資源，只有人才，所以我們應該教孩子未來需要的東西，讓他們具備創新和自我學習的能力，而不是訓練他們成為一模一樣的產品。

過去三年，我們已經為台北的實驗教育打下基礎，研考會的民調顯示，有7成的市民支持，未來，我們會在四個原則之下繼續推動實驗教育：

<U+2611><U+FE0F>水平擴充交流：鼓勵一般學校釋出空間給實驗教育使用，降低租金。
<U+2611><U+FE0F>垂直上下整合：開闢從幼稚園到高中的「實驗教育一條龍」。
<U+2611><U+FE0F>民間先行：鼓勵民間發展創新的實驗課程。
<U+2611><U+FE0F>資通訊：讓大數據和AI等科技應用於實驗教育。

我們要讓上學變成是一種享受，讓孩子從更多元的實驗教育課程中，學到未來需要的東西，這就是一種進步價值。

#創新實驗教育
#進步價值光榮城市
臺北市教育局",1766,14243,539,13,4,126,8
"88","2018-03-05T11:00:00+0000","今年的台北燈節落幕了，雖然資源有限，但市府同仁和策展單位都拼了，每一盞燈、每一座裝置藝術，我們都用最大的誠意，希望能讓大家都感受到滿滿的幸福。

讓我們用三分鐘，回味這九天的幸福，看見西區最美的一刻。

台北旅遊網-2018臺北燈節
智慧臺北 幸福生活",451,14099,441,20,4,79,10
"89","2018-03-04T11:58:40+0000","今晚，台北燈節就要告一段落，榮耀歸於所有辛苦的無名英雄們。

很多公務員為了彩排昨晚的燈節大遊行，拼到凌晨三點；為了環境整潔，環保局同仁們守在每一個垃圾桶前，協助民眾分類；負責交通與治安的警察，也相當辛苦，堅守崗位直到燈節熄燈的最後一刻。

感謝再感謝，除了感謝還是感謝，你們的努力，成就了這座光榮城市。

台北旅遊網-2018臺北燈節",153,24062,617,12,3,43,7
