"Media","V1","bindtext"
"315","LTN","藍營拜會李登輝盼為丁守中拉抬 李辦：單純老部屬拜訪
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊淳卉、郭安家／台北報導〕媒體報導，日前有國民黨內老幹部到翠山莊拜訪前總統李登輝，希望可以打「阿輝牌」，對國民黨台北市長丁守中選情發揮影響力。對此，李登輝辦公室主任王燕軍受訪說，是一些老幹部例行拜訪，談話中有談到選情，但非針對丁守中而來，這些人也不是丁的幕僚。 媒體報導提及，李登輝當時以對丁守中「沒什麼印象」，拒絕幫忙丁守中。王燕軍表示，都是來部屬拜訪，對台灣的一些政局有廣泛交流，沒有針對丁守中事情做說明報告；這些老幹部是例行的拜訪，帶帶青菜水果看看老長官，談話中有提到台北市選舉，但不是針對丁守中來，這些人也不是丁的幕僚。 國民黨台北市長參選人丁守中陣營發言人詹為元表示，此事有如天方夜譚，根本子虛烏有，他們陣營並沒有人去做過此事。就如消息裡指出，他們與李前總統的關係並非一路人，毫無可能找李談選舉合作，這消息十分離譜。 （下午5點16分更新） 李登輝辦公室主任王燕軍受訪說，只是一些老幹部例行拜訪李登輝（見圖）。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"415","LTN","打槍姚文智松機改公園政見 丁守中：那地方可以留白
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者郭安家／台北報導〕民進黨台北市長參選人姚文智提出松山機場遷建的政見，但國民黨參選人丁守中今上午於廣播節目專訪，指遷建至少要2022至2025年才能實現，根本不是姚文智可決定的。主持人周玉蔻問「這題你沒主張？」丁表示，那地方可以留白，「但我反對做大公園」、「我們還要再去做公園喔，對台北寸土寸金來講，那是浪費。」 丁守中表示，桃園機場現在旅客營運量每年4000多萬旅次，遠超過原設計3000萬旅次，松山機場則600萬旅次，如加到桃園機場去，要等桃園機場第三航廈完成、甚至等到第三航廈衛星廊廳完成，至少到2022或2055年，那早就超過市長這一任任期。周玉蔻問「所以姚文智打一個空包彈無法實踐政見？」丁重述，遷建要等第2任期才能考慮。 丁守中表示，如要規劃就及早規劃，但任何一個城市，我們不能蓋得滿滿的。周玉蔻問「這題你沒主張？」丁回說，「我有主張、我有主張啊！我覺得那個地方可以留白，但我反對作為大公園」，基隆河沿岸已有大佳、迎風、美堤、觀山、彩虹公園200多公頃公園綠地了，「我們還要再去做公園喔，對台北寸土寸金來講，那一個浪費。」 談到大巨蛋案，丁守中則表示，台北需要大巨蛋，他立場是法律歸法律，如容留人數有問題，北市府核發使用執照時，可限制進場人數、打個7折、6折（園區總容留人數前年從14萬減到9萬以下，目前柯市府擬降為6萬）。他也說，而北市府當初核定的，不能推翻，所以台北市長柯文哲才騎虎難下，才想密室交易啊！ 被周玉蔻問及「你不擔心被質疑圖利遠雄？」丁守中僅說，「我不干預法律，那不是市府管的。」 打槍姚文智松機改公園政見，丁守中：那地方可以留白。（民航局提供） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"513","LTN","丁守中：呂秀蓮會拿到中間選票
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者郭安家／台北報導〕國民黨台北市長參選人丁守中近日爭取中間選民支持，今早接受廣播節目專訪談到前副總統呂秀蓮對民進黨說「不如歸去」、「道不同，不相為謀！Bye Bye！民進黨！」外界揣測是否脫黨參選。丁表示，呂會拿到一部份票啊！像是管中閔案她講得很中肯，加上早期對台灣民主的堅持，會拿到綠營、中間選民的票。 丁守中於廣播節目前受訪，也談到呂秀蓮動向，並指出，確實現在民進黨政府主政者，背離當年早期創黨者一些理想和價值，就拿大學自主自治來講，很清楚，人權也好、各方面也好，都是雙重標準，這些老一輩創黨者看不下去吧！媒體追問「希望呂以無黨籍身分參選？有助選情？」丁僅說，「老實講這事不是我們能決定的。」 廣播節目中，談到民進黨如提名立委姚文智是在打假球？丁守中說，姚文智應該不會打假球，姚很堅定、有主張，但教練團會不會不知道。談到這是否對姚選情不利、被操作棄姚保柯？丁則回應，現在離投票還有5個多月，變化很多，他能掌握是自己努力，不在乎對方是否打假球。 至於台北市長柯文哲是藍還是綠？丁守中也說，基本上是綠的、當然是綠營、柯是墨綠，沒核心價值，長期跟前總統陳水扁關係深厚啊！ 丁守中也說，有做大數據分析跟民調，對於柯文哲，核心價值大家掌握不清楚，為求過關，見人說人話、見鬼說鬼話，這是明顯人格特質，深綠會認為柯有可能出賣台灣；最重要是誠信、信仰，柯是比較薄弱，可說自己墨綠、替陳水扁背書，又可以說那是裝病，「兩岸一家親」被批判，又回收一點，變來變去。 丁守中表示，呂秀蓮在管中閔案講得很中肯，加上早期對台灣民主的堅持，會拿到綠營、中間選民的票。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"611","LTN","國台辦挺柯？丁守中：老共在選舉從不是正面力量
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  國民黨台北市長提名人丁守中。（資料照） 〔記者郭安家／台北報導〕國民黨台北市長參選人丁守中今早接受廣播節目專訪，主持人周玉蔻詢問一連串藍營整合問題，接著冷不防問「國台辦如果支持台北市長柯文哲，如發生什麼『棄丁保柯』，你擔不擔心？」，丁守中回應，「我一點不擔心，老共在我們選舉裡面，它從來不是正面的力量，有什麼好擔心的。」 柯文哲高倡「兩岸一家親」，新黨主席丁守中曾表示有條件支持柯，而柯也表態跟新黨台北市議員關係好。周玉蔻專訪也問丁守中，「民國黨、親民黨、新黨好多人，都跟柯文哲關係很好啊！」 丁守中也回應，不相信郁老（新黨主席郁慕明）會在柯文哲已經強烈表態說支持蔡英文2020連任的時候，郁老還會喜歡柯這個說法，柯可能見郁老時候會帶面具，但這面具會持續帶下去嗎？郁老現在喜歡的柯這面具，柯會一直帶著嗎？ 周玉蔻追問「所以你還是用正藍角色參選嗎？」丁守中回說，「我們看台北不能再用過去藍綠這樣子看。」周回說，「那人家柯文哲戰術是對的啊！人家就是不藍不綠中間力量啊？」丁立刻拉長音說，「沒、沒、沒、沒有、沒有、沒有，拿我自己來講，我的選區長年綠比藍大，綠議員票比藍議員票多4.2萬張，但我還是可達57％、55％支持度。」 由於丁守中2014年曾與國民黨中央委員連勝文廝殺爭取台北市長提名，兩人關係格外受關注。周玉蔻問丁，這場選戰「連勝文腳色呢？」丁也證實，「還沒有去、沒有跟他（連）談，還沒去拜訪他，那我覺得現在最重要不是誰扮演什麼腳色，是丁守中要扮演什麼腳色。」至於立委蔣萬安是否擔任總幹事，丁說，蔣忙得要命，自己也有市政問題要處理。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"84","LTN","六都選情初探》北市 三方會戰 丁、姚夾擊 柯寄望中間選民
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  記者郭安家／特稿 台北市選情呈現三足鼎立態勢，民進黨支持者在「白綠分手」後如何抉擇，將影響後續選情變化。現任市長柯文哲面臨丁守中和姚文智的兩大黨夾擊，也預告這場選戰將會非常精采。 如以傳統藍綠板塊論，國民黨丁守中至少有三年多前連勝文參選時的四十％基本盤、六十萬票，如此一來 ，幾乎宣告柯文哲出局。不過，丁近一個月批評柯「挺台獨的蔡英文」、民進黨打假球，攻防一個月結果，民調呈現柯文哲、丁守中卅％支持度膠著，顯示藍營基本盤尚未穩定歸隊。 國民黨內充滿北市要贏的氣氛，但丁守中如無法於傳統藍營論述外另闢戰場，恐難走出困境。近日頻訴諸中間選民支持，自嘲國民黨無黨產支持他的選舉，也大方表示競選總幹事不找蔣萬安，要走自己的路，努力給予選民新意。 主攻年輕選票的柯文哲面對藍綠夾擊，親柯幕僚坦言，已將選民結構粗略劃分為四十歲上、下兩大區塊，如以二○一四年七成投票率粗估，四十歲以下有四十九萬票、以上有一○三萬票；二○一四年「白加綠」，柯獲得四十歲以下六成多支持，可斬獲卅萬票；但如要贏國民黨的六十萬票基本盤，四十歲以下得攻下七成支持度，四十歲以上選民得保住三成。 為達成上述目標，與民進黨分手後，柯文哲只能持續裂解藍綠，擴大中間選民，目前已祭三張牌，即「尊崇小英」、「年輕人不滿民進黨中央執政」、「兩岸一家親」；未來恐怕會再打「藍綠夾殺告急牌」，催化年輕人出門投票。針對四十歲以上選民，柯則加深民眾不滿政黨政治的氛圍，並形塑自己的跨黨派形象。 民進黨姚文智近日穿「Taiwan Taipei」Ｔ恤、談「台灣價值」，期盼綠營支持者歸隊，強打松山機場遷建、大巨蛋議題拉攏中間選民支持；雖然深綠歸隊，但地方選戰打「台灣價值」效果恐怕有限。對姚仍有利的是，選民觀望居多、並未棄保，未來仍需打出有別傳統論述的綠色新主張，才能兼顧基本盤並拓展票源。 台北市長柯文哲（資料照） 丁守中（資料照） 民進黨中執會30日通過提名立委姚文智參選台北市長。（記者劉信德攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"93","LTN","六都選情初探》國民黨：雙北穩定 攻克台中 勝選指標
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者林良昇／台北報導〕二○一八縣市長選舉，台北市、新北市、桃園市、台中市、台南市及高雄市等「六都」被視為重中之重的戰區，國、民兩黨六都選將已就定位，藍營輔選人士昨指出，國民黨雙北選情相對穩定，台中市是藍營勝選指標，桃市、南市、高市雖弱勢，但若能激起火花，選戰還有得打。 民進黨昨徵召立委姚文智參選台北市長，與尋求連任的台北市長柯文哲、國民黨台北市長參選人丁守中三足鼎立，藍營視為利多，看好北市選情，加上目前由藍營執政的新北市，新北市長參選人侯友宜民調穩定領先，讓藍營輔選人士皆認為雙北選情相對穩定。 國民黨喊出決戰中台灣，把台中市視為勝選指標，內部也認為選情是五五波。藍營輔選人士說，台中市長林佳龍在花博舉辦上有許多爭議，加上空污議題一直無法解決，與鄰近的彰化縣、南投縣能有共同的選戰議題操作，相互拉抬，都是藍營的突破口。 桃園市雖長年藍大於綠，但藍營輔選人士坦言，桃園市長鄭文燦拔樁功力太強，短短三年多，桃園「綠化」嚴重，與本來藍營就處弱勢的台南市、高雄市一樣是艱困選區，翻盤難度高。不過，國民黨高雄市長參選人韓國瑜點子多，論述強，若能激起火花，會有外擴效益，並非鐵板一塊。 國民黨組發會主委李哲華昨被問到台北市長選情時表示，各媒體都有對台北市的選情做民調，與國民黨內部做的民調，是一樣的趨勢方向，黨中央、台北市黨部和丁守中都抱持戰戰兢兢的態度面對年底選戰，沒有樂觀或保證一定勝選，事在人為。 李哲華也批評，民進黨雖然要徵召姚文智，但又放任黨員去幫忙柯文哲，形同埋暗樁，維持「白綠合作」，看得出來民進黨和柯文哲還是眉來眼去，身兼民進黨主席的總統蔡英文和柯仍有默契，市民應該看清楚，對「投機政客」、「愛情騙子」抱持希望，有損台北市民權益。 至於外傳有國民黨議員與柯文哲私下合作，李哲華說，國民黨有規定，現任議員雖免經初選就可提名，但一定要與市長候選人高強度聯合競選，如違反規定就撤銷提名，黨中央會強力落實。 國民黨中央黨部。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"104","LTN","被疑選舉爆發力不如柯P   丁守中這樣說...
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔即時新聞／綜合報導〕國民黨台北市長參選人丁守中昨（29日）日拜訪黨內新生代立委蔣萬安，邀請蔣擔任競選總幹事，但被以「時間無法配合」為由拒絕。對此，丁守中表示，因為總幹事需全職投入，因此目前還不急著找人選。 據《蘋果日報》報導，丁守中表示，很多人建議他要找蔣萬安出任未來競選總幹事，但因為總幹事需要全心全意全職投入，蔣萬安的時間恐怕無法配合，不過蔣有說「會全力協助我打贏選戰」，所以目前還不急著找總幹事的人選。 針對外界質疑在選舉上的爆發力，可能比不上台北市長柯文哲，丁守中則反問，「經常橫衝直撞，每天講幹話叫爆發力？」 丁守中強調，要比做秀、炒作民粹他的確是沒什麼爆發力，「但我過去當立委每年評鑑都拿第一，絕對有爆發力來推動福國利民的法案」。 國民黨台北市長參選人丁守中。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"117","LTN","雙北月票1280元太貴？ 丁守中：降到800元才合理
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  國民黨台北市長參選人丁守中今接受網路訪問時提到，目前雙北月票定價1280太貴，應降到800元才合理。（資料照） 〔即時新聞／綜合報導〕針對雙北推動1280元交通定期票，國民黨台北市長參選人丁守中日前稱自己才是最先提出月票概念的，而今他又再次對雙北月票發表意見，他認為雙北月票1280元太貴，應降到800元才合理。 國民黨台北市長參選人丁守中今接受《蘋果》直播節目《八方聊天室》專訪，質疑雙北吃到飽的月票價格1280元還是太高；丁守中指出，他前年去美國哈佛當訪問學者，美國國民所得是台灣的2.5倍，他說波士頓是全美是物價第二高的城市，僅次於紐約，但當地大眾運輸月票才84美金，比較兩地所得，雙北的吃到飽月票應降到800元。 丁守中表示，經過精算後，每人在台北市上班平均一趟交通費不到22元，而且通常週六日不會使用，月票定800元左右都不會賠錢，1280元還是賺；丁守中強調，雙北這麼多機車，車禍死亡人數也多，以省下的社會、環境汙染的成本跟生命無價來看，大力補貼800元月票絕對可行。 丁守中強調目前1280元的月票誘因不高，實質增長率與賣出數量都很有限。 台北市政府所推出的雙北公車、捷運1280元月票一直受外界矚目，民進黨徵召參選台北市長的立委姚文智也曾說過，只要月票結合電子支付、升級悠遊卡、開放企業運用，「不要說1280元，0元都有可能！」 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"123","LTN","姚文智民調墊底 陳明文：正式提名後情況會不一樣
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊淳卉／台北報導〕民進黨中執會今將通過提名立委姚文智參選下屆台北市長，不過外界不看好姚選情，多份民調也指姚支持度大幅落後無黨籍現任市長柯文哲及國民黨台北市長參選人丁守中。對此，選對會共同召集人陳明文今於中執會前受訪表示，相信民進黨正式通過提名姚文智後，「情況會不一樣」，相信姚文智會得到最後勝利， 陳明文說，台北市長人選在選對會通過後，已正式向主席蔡英文報告，建議主席在今中執會提名姚文智代表民進黨參選台北市長；姚文智過去一直不被看好，大家也不認為民進黨會正式提名他，相信民進黨正式通過提名姚文智後，相信情況會不一樣，大家會對民進黨候選人有正面看待，開始凝聚民進黨支持者，相信姚文智在這次台北市長選舉會得到最後勝利。 陳明文說，今提名後，會正式與姚文智討論未來選舉策略。媒體追問若沒和柯整合好怎麼辦？會不會讓丁守中漁翁得力？陳明文回應，為什麼要跟柯整合？為什麼會讓丁守中漁翁得力？民進黨提名的候選人，會接受選民檢驗。 民進黨選對會召集人陳明文出席民進黨中常會。（記者劉信德攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"133","LTN","陳景峻不辭 丁：有很多地方怪怪的
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者施曉光／台北報導〕原本要請辭的民進黨籍台北市副市長陳景峻又決定留下，被解讀民進黨可能保留後續與台北市長柯文哲合作空間；國民黨台北市長參選人丁守中昨受訪表示，各方確實質疑民進黨「假提名、真輔選（柯文哲）」，如果民進黨真要推出參選人，為何不推最強棒？ 丁守中還說，雖然「選手」沒有打假球的意願，但「教練團」有可能打假球，他會保持戒慎恐懼，並質疑陳景峻幫柯文哲解套，又保留民進黨與柯文哲未來合作的空間，「這中間很多地方怪怪的」。 他還說，民進黨高層本想與柯文哲發展政治婚外情，提名是因基層壓力強大，但如果假提名、真禮讓，「球員」最後終究被犧牲。 丁守中昨接受國民黨文傳會「TELL ME」臉書直播節目專訪時也指出，如果他做台北市長，絕對不會讓大巨蛋繼續擺爛生鏽，而是要儘快完工，未來要透過限制容留人數的方式，化解安全問題。 丁守中表示，台北市需要大巨蛋，台北市長柯文哲卻擺爛了三年多，證明柯沒有執行能力，績效非常差，替大巨蛋除鏽每年要花幾億元，如果不要，難道台北市民還要賠三百五十億元？ 國民黨台北市長參選人丁守中昨接受國民黨臉書直播節目專訪時指出，若當選，絕對不會讓大巨蛋繼續擺爛生鏽。（記者方賓照攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"144","LTN","今正式提名 姚：團結讓支持者回流
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊淳卉／台北報導〕民進黨中執會今將通過徵召立委姚文智參選下屆台北市長，與無黨籍現任市長柯文哲、國民黨台北市長參選人丁守中競逐首都市長之位。據了解，選對會共同召集人陳明文等核心幹部昨首次邀姚文智討論選戰。 姚文智昨受訪坦言，民進黨過去對於是否禮讓柯文哲討論非常久，讓部分綠營支持者舉棋不定，北市選戰須突破的第一步，就是讓綠營支持者「回流」。 民進黨五月決定台北市長自提人選，選對會前天建議徵召姚文智，中執會今通過後即完成提名程序。然而近日有媒體民調顯示，丁守中鞏固七成泛藍支持，姚文智獲五成泛綠支持，仍有三成泛綠票源轉向柯。 核心人士坦言，民進黨還未正式提名，就不斷有「棄保」、「民進黨選假的」等傳言，部分綠營支持者確實還在觀望，但他強調「政黨不可能提假的」，民進黨完成台北市長提名程序後，首先得團結綠營支持者。 核心人士說，只要讓民眾感受民進黨和姚文智有決心，綠營支持者一定會慢慢歸隊，民進黨在台北市有廿七個議員參選人，還有許多里長，這些都是姚的基本盤。 姚文智表示，希望透過合作造勢，營造團結，讓支持者回流。他明天將拜訪北市議會民進黨團，週五再拜會民進黨台北市黨部。 姚文智說，三足鼎立的選舉變化萬千，昨他與選對會針對組織架構、後續安排選舉造勢、與其他各縣市聯合造勢做初步意見交換。此外，在七月十五日黨代表大會，將安排所有黨內縣市長提名人舉辦共同造勢活動。 針對民進黨將徵召姚文智選台北市長，民進黨新北市長參選人蘇貞昌表示，他很高興看到好人才出來，縣市長選舉一定是由每個縣市自己紮穩基礎，如果志同道合、有需要，一定會有相關合作。 將代表民進黨參選台北市長的立委姚文智，昨出席立法院院會與同仁有說有笑，顯露好心情。（記者朱沛雄攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"154","LTN","〈台北都會〉《台北》冗事多壓力大 市府近半員工想走
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者沈佩瑤／台北報導〕外界視公務員為鐵飯碗，但北市研考會調查發現，近五成市府員工有意在一年內離開，並有不少意見認為，北市府列管重複、過多考核評鑑等冗事，加上應付1999等民粹壓力，都導致流動率高；最誇張的是，有議員發現，市府有多達七四六位職務代理人，相當於一個社會局員額。市長柯文哲昨在議場答詢時，卻稱當公務員已不再受年輕人喜愛，讓議員痛批柯面對大批員工有意求去竟無動於衷，大罵以前北市府是大家搶著來，現在各局處欠人欠到哀哀叫。 北市府研考會每年底針對員工滿意度進行調查，在二○一五年時，逾六成員工表示未來一年內不會離開北市府，然而到了二○一六年，情勢大逆轉，竟有將近五成市府員工表達有意在一年內離開市府，二○一七年有意離開的人數更繼續上升。 一位不具名市府員工受訪時表示，市長強調SOP，卻演變成花很多時間在修正SOP，反而增加業務負擔。另一名市府基層員工透露，為了配合長官要求精簡報告，有時就為了少個一兩行字，必須嘗試多種表格、圖表，徒增工作困擾。 市議員陳彥伯昨在議場質詢時拿出研考會資料批評，過去兩年就有近五成員工想走，人事處長在民間就是人力資源部長，「鴻海給你這樣管，就垮掉了！」此外，市府的職務代理人高達七四六人，乍看只佔整個市府員工的三％，但其實已經是一個社會局的規模，好比一整個社會局都是職代。 人事處長程本清對此解釋，是今年考試的報到率比較低，一旁的柯文哲也緩頰說，現在職代真的太多，不過近幾年公務員報到率低，現在公務員好像不是那麼受年輕人喜歡。 陳彥伯酸回，以前北市府是大家搶著來，現在各局處欠人欠到哀哀叫，市府員工從聽奧、花博到世大運，北市府跨局處整合努力打拚，「結果柯市長對我們北市府員工想走根本無動於衷，處長也無所謂，鐵打的衙門流水的官，不來報到你們也都無所謂」，他認為從政治現實來看，市府員工就是市長的選票，市長根本沒有顧好自己的兄弟。 程本清強調，除了做內部檢討，也有建議中央錯開高普考時間，希望提高報到率。不過曾任記者的陳彥伯反嗆，自己廿年前就跑考試院，歷任北市長只有柯市府這樣的狀況，要不是今天是柯文哲，他甚至可以直接斷言國民黨參選人丁守中會勝選。對此，柯僅再次說，應該要照顧好員工，這幾年報到率確實有下降，能先做的就是寬估缺額，以免人不來就完蛋了。 柯市府員工想走原因一覽表 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"164","LTN","稱姚文智僅能吸引柯黑票   學者：綠營可能棄保
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  柯P民調領先姚文智2倍以上，范世平分析，若姚文智日後民調仍無起色，可能會有棄保效應。（資料照） 〔即時新聞／綜合報導〕針對2018台北市長選情，一份媒體最新民調顯示，台北市長柯文哲與國民黨參選人丁守中勢均力敵，皆勝過民進黨立委姚文智2倍以上。台灣師範大學政治學研究所教授范世平分析，若姚文智日後的支持度仍無起色，綠營有可能會有棄保效應。 《蘋果日報》委託世新大學所做的民調顯示，丁守中獲得29.1%民眾支持，柯文哲29.0%支持，姚文智13.5%，未表態有28.4%。范世平認為，姚文智獲得提名凝聚出一些綠營支持者的士氣，使得民調上升，但幅度並不大，若日後民調無顯著成長，可能會有棄保效應。 范世平分析，除了遷移松山機場，姚文智沒有其它令人印象深刻的政見，以行銷的概念來說，品牌定位不清，除了「反柯」的立場外，沒有動力讓選民投票給他，且進一步探討遷機的可行性，像是桃機是否有足夠空間或其它配套來配合這項政策，姚也說得不夠明確。 若以年齡來區分，柯P在40歲以下族群獲得過半支持度，姚文智在三人中年紀最輕，反倒最不受年輕人支持，范世平說，姚的支持者看來就只是反柯的綠營選民，應該要檢討為何對年輕人吸引力不足。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
