"Media","V1","bindtext"
"981","LTN","可望披綠袍選北市 姚文智：有信心不會第3名
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊淳卉／台北報導〕民進黨台北市長提名，選對會下週一就會向黨主席提出建議人選，立委姚文智出線機率高，與國民黨參選人丁守中、現任市長柯文哲形成三國鼎立。由於姚過去曾說若選到第3名就退出政壇，姚文智今接受廣播專訪再重申「誓言就是誓言，不會改變」，一定會遵守誓言，但是他也很有信心自己不會是第3名。 被問到駐日大使謝長廷是否會因幫助姚而去打柯？姚文智則認為，他是大使不需要做這種事。至於是否會尋求時代力量協助？姚文智說，與時力立委林昶佐在立院合作多次，相信他們會支持各種進步力量，也有信心他們不會支持柯文哲。 針對民進黨秘書長洪耀福日前表示，與民進黨自提人選，不代表要跟柯為敵」，同台受訪的民進黨台北市議員的李慶鋒說，現在外界都聚焦在「綠柯對決」難免出現敵我意識，如果不把柯文哲當敵人，會引發支持者的反彈，但重點是在議員選舉上民進黨一定要「全壘打」，能從丁守中與柯文哲手中奪回一票是一票。 李慶鋒也分析，柯文哲現在很明顯是在裂解民進黨的團結。但姚文智認為，現在的民進黨拜柯文哲所賜，反而是團結的。 立委姚文智。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"991","LTN","怨自己被冷凍 呂秀蓮爆：想拜訪立院遭柯建銘回絕
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  呂秀蓮爆料，先前她表示想拜訪立法院民進黨團，卻被柯建銘「回絕」。（資料照） 〔即時新聞／綜合報導〕有意參選2018台北市長的前副總統呂秀蓮，今日受訪時爆料，先前她表示想拜訪立法院民進黨團，卻被民進黨團總召柯建銘「回絕」，並抱怨自己被媒體冷凍打壓。 根據《蘋果日報》報導，呂秀蓮表示，她的辦公室過去曾表示想拜訪民進黨立院黨團，但沒有得到正面回應，後來她在凱達格蘭基金會募款餐會上直接問柯建銘，結果「一口被回絕」，柯建銘的理由為同樣有意參選北市的姚文智也是立委，所以呂來立院訪問不方便。而呂秀蓮聽聞此言，當時就回應：「喔，立法院是個人的嗎？」柯建銘則沒有回應。 針對媒體人周玉蔻指稱消息來源透露民進黨最後會提名姚文智，呂秀蓮認為所有媒體全部在打壓或冰凍她，這是異常現象。至於民進黨將採取「參考民調」，呂秀蓮則說昨天協調沒有談到民調，且最近民調很多紛爭，會跟選對會再溝通。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1013","LTN","民進黨北市布局 呂秀蓮、姚文智二擇一
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊淳卉／台北報導〕民進黨預計下週三（卅日）完成台北市長選舉黨內提名。選對會昨邀黨內有意參選者立委姚文智、前副總統呂秀蓮進行協調，會中決議本週六下午先辦政見發表會。選對會隨後將進行綜合評估，於下週一向黨主席蔡英文提出建議徵召人選，並由蔡提名經下週三中執會通過。 至於綜合評估怎麼進行，選對會召集人陳明文表示，政見發表會後，就會進行「參考民調」，至於民調對象是否只有姚、呂兩人？陳明文表示，目前大概是這樣沒錯。 選對會共同召集人林錫耀、陳明文、成員黃承國、民進黨秘書長洪耀福昨邀姚、呂兩人進行協調。民進黨發言人鄭運鵬轉述，會中徵詢姚文智、呂秀蓮是否有禮讓的意願，兩人均表達願意承擔台北市長選舉大任的意志與企圖心。 據了解，呂希望選對會先舉辦政見發表會，讓市民了解兩人的城市願景。會中雙方達成共識，於廿六日下午舉行電視政見發表會。 鄭運鵬表示，在政見發表會後，選對會進行綜合評估後，於廿八日再召開會議，向主席提出單一適當人選的建議，再由主席提名經卅日中執會通過。 呂秀蓮受訪表示，台北市非常重要，可惜過去一直在人選問題上紛紛擾擾，希望週六有機會讓兩人好好表達意見，讓大家來決定。 民進黨新北市長參選人蘇貞昌受訪說，台北市非常重要，黨提名任何一位人選，都是經過慎重考慮，他都全力支持。 民進黨選對會昨邀集有意參加台北市長選戰的前副總統呂秀蓮、立委姚文智進行協調，兩人會後握手致意。（記者廖振輝攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1021","LTN","《TAIPEI TIMES》 Lu, Yao vying for DPP nomination
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  By Yang Chun-hui and Jonathan Chin / Staff reporter, with staff writer The Democratic Progressive Party （DPP） is to decide on Monday at the earliest its possible candidate for the Taipei mayoral election in November, party spokesman Cheng Yun-peng （鄭運鵬） said yesterday. Cheng made the remarks following a round of talks between DPP Electoral Strategy Committee officials and two mayoral aspirants — DPP Legislator Pasuya Yao （姚文智） and former vice president Annette Lu （呂秀蓮）. Yao and Lu expressed their determination to represent the party, Cheng said, adding that no other hopefuls were invited to the talks. The party plans to hold a convention for the two on Saturday and to call a meeting on Monday, where party officials are to brief President Tsai Ing-wen （蔡英文）, who is also the party chairperson, on their final evaluation of the two candidates, Cheng said. Tsai would then select a candidate for the DPP Central Executive Committee’s confirmation hearing on Wednesday next week, he said. When asked what metrics the party would use for evaluating the candidates, Cheng said the party’s bylaws on the nomination process do not specify a particular method, but would include the candidates’ platforms and internal polls. Yao and Lu have agreed to schedule the convention on Saturday, which is to be televised, he said. Further details are to be decided later, he said. As for the Electoral Strategy Committee’s recommendation, the party aims to present its final evaluation to Tsai at 11:30am on Monday, who is then to submit a pick for the Central Executive Committee to confirm, he said. 新聞來源：TAIPEI TIMES Former vice president Annette Lu and Democratic Progressive Party Legislator Pasuya Yao shake hands yesterday following a meeting at which the party discussed its nomination for November’s Taipei mayoral election.
Photo: Liao Chen-huei, Taipei Times 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1041","LTN","因為「蘇麗瓊事件」 謝長廷嘆：柯P跟以前不一樣
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  駐日代表謝長廷。（資料照） 〔即時新聞／綜合報導〕台北市長選舉戰局激烈，有媒體報導，曾經對台北市長柯文哲持正面態度的駐日代表謝長廷透露，由於柯文哲對蘇麗瓊請辭台北市長秘書長職務時的評論，讓他覺得柯文哲「跟以前不一樣」。 《上報》報導，柯文哲在蘇麗瓊完成世大運任務，後來請辭台北市秘書長時，被爆說出「要離開的人都是無利可圖」。報導指出，謝長廷認為這樣的說法太傷人，謝長廷說，蘇麗瓊做事情盡心盡力，柯文哲這樣評論不公平，加上柯文哲近日的發言，讓謝長廷感嘆，「柯文哲跟以前不一樣了」。 本報先前報導，本月11日謝長廷與謝系成員餐敘，他表示姚文智確實有機會一拚，對姚如何爭取更多民調與選舉節奏提出諸多建議。對於謝長廷挺姚文智一事，當時柯文哲語帶感慨說，「支持不支持，哎，又怎樣？」 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1051","LTN","民進黨北市長人選 選對會最快下週一揭曉
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  民進黨選對會23日邀集有意參加台北市長選戰的前副總統呂秀蓮（左）、立委姚文智（右）進行協調，兩人會後握手致意。（記者廖振輝攝） 〔記者楊淳卉／台北報導〕民進黨台北市長提名人選預計下週三（30日）出爐。選對會今上午邀黨內表態參選者，包括立委姚文智、前副總統呂秀蓮進行協調。民進黨發言人鄭運鵬會後轉述，本週六（26）舉辦政見發表會後，選對會將進行綜合評估，下週一（28日）再召開會議，將綜合評估結果向黨主席蔡英文提出單一適當人選的建議，再由蔡英文提名經中執會通過。意即，民進黨會將徵召誰選北市，最快下週一就會有答案。 至於綜合評估怎麼進行，鄭運鵬表示，綜合評估內容在提名條例內並沒明確規範，內部參考民調會在政見會後舉行，將是評估依據之一。他也強調，今天選對會的討論，並沒姚文智、呂秀蓮以外其他人選。 鄭運鵬轉述表示，召集人現場也徵詢姚文智、呂秀蓮是否有互相禮讓、成全的意願，兩人均表達對台北市長選舉願意承擔大任的意志與企圖心。 鄭運鵬提到，選對會也建議，民進黨於五月底前提出台北市長候選人的建議人選，並希望下週三（5月30日）中執會前確定人選。會中雙方達成共識，在本週六（5月26日）下午舉行電視政見發表會，發表會的相關細節，中央黨部將再另行協調。 鄭運鵬表示，在政見發表會後，依據民進黨提名特別條例，選對會將依據選戰策略，進行綜合評估後，於下週一（5月28日）上午11點30分再召開會議，綜合評估結果，向主席提出單一適當人選的建議，再由主席提名經中執會通過。  新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1061","LTN","民進黨北市長提名 本週六先辦政見發表會
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  民進黨選對會今邀集有意參加台北市長選戰的前副總統呂秀蓮（左）、立委姚文智（右）進行協調，兩人會後握手致意。（記者廖振輝攝）
  〔記者楊淳卉／台北報導〕民進黨台北市長提名人選預計下週三（30日）出爐。選對會今邀黨內表態參選者，包括立委姚文智、前副總統呂秀蓮討論人選產生機制。姚文智會後受訪表示，雙方共識本週六（26日）舉辦政見發表會會對談，充分說明市政理念。 選對會共同召集人林錫耀、陳明文，選對會委員黃承國、民進黨秘書長洪耀福今再徵詢姚、呂。選對會下週三將拍板最後人選，提出建議案，同日將建議案送至中執會討論通過，完成北市長提名程序。 呂秀蓮會後受訪表示，台北市非常重要，可惜今天以前一直都紛紛擾擾在人選問題上，但她認為對市政的探討很重要，因此提出建議，也感謝姚文智能完全同意，在最短時間內，將兩位參選人對治理台北市的看法有對外說明的機會，選對會也同意，希望這週六有機會讓兩人把意見好好表達，讓大家來做決定。 至於人選要如何決定？呂秀蓮說，會中完全沒有談民調的事。她也強調，其實白紙黑字很早都規定，所謂徵召的過程，選對會第一階段徵詢，在很久以前就做過了，今天就協調，那我們協調大家共識，就是願意公開對台北市政的看法做一個說明，接著下去再由選對會提出建議，由主席來做裁決，然後在中執會通過，這是原來的辦法裡面寫明的。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1071","LTN","綠營北市徵召誰？姚文智、呂秀蓮週六政見發表見真章
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  民進黨選對會邀集有意參選加台北市長選戰的前副總統呂秀蓮（圖）、立委姚文智進行協調。（記者廖振輝攝）  〔即時新聞／綜合報導〕民進黨布局台北市長選舉，今天徵詢有意參選的立委姚文智與前副總統呂秀蓮，最後決定將在本週六舉辦政見發表會，作為選對會徵召人選的評估。 根據媒體綜合報導，呂秀蓮表示，北市市政很重要，但民進黨先前一直糾結人選，沒能把市政說清楚，因此選對會今天協調結果就是將在週六舉辦政見發表會，姚文智也同意該方案。 至於是否還有第三人加入政見發表會？呂秀蓮說明，選對會說，目前就是她和姚文智，就這兩人參與政見發表會。 民進黨選對會共同召集人陳明文會前受訪指出，選對會啟動人選評估程序，目前從有意參選的2位參選人開始徵詢；現在參選態度積極的就是姚文智與呂秀蓮，今天上午10時邀請他們2位一起到中央黨部，看看如何協調產生代表民進黨參選台北市長的人選。 民進黨選對會邀集有意參選加台北市長選戰的前副總統呂秀蓮、立委姚文智（圖）進行協調。（記者廖振輝攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1081","LTN","陳菊：盼年輕世代承擔台灣
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者邱燕玲、楊淳卉／台北報導〕總統府秘書長陳菊昨到立法院參加「一○七年高雄鳳荔季，想旺就要荔刻購」宣傳行銷活動，會後被媒體問到是否可能參選台北市長？陳菊直說：「怎麼可能！我不會參選。」 陳菊指出，選台北市長的臆測沒意義，她離開高雄市長任期未完，是得到高雄市民認可才到台北來，「若要當市長我繼續在高雄就好了」，選北市長「這不可能！」很多人對她的熱情愛護她很感謝，但她不會參選。 前副總統呂秀蓮日前指出，若陳菊出來選，她將發表一篇文章，陳菊會終身受傷。陳菊昨表示，呂和她一起坐牢五年，大家共同患難，這四十八年來她從政透明簡單，都可公開接受檢驗，「我都能承受唯一死刑的軍法審判了，沒有什麼能讓我再受傷」。 陳菊強調，她現在的人生角色是希望年輕世代承擔台灣，她則輔佐總統完成改革理想。媒體追問「若選對會徵召你？」陳菊強調，「不會有這樣的情形」、「我從頭到尾都非常清楚」。 民進黨選對會今將徵詢黨內表態參選的立委姚文智、前副總統呂秀蓮，討論人選產生機制；選對會召集人陳明文表示，人選預計下週三（卅日）定案，同日召開中執會討論提名案，經中執會通過後，即完成提名程序。由於被視為「強棒」的陳菊和行政院長賴清德沒有意願參選，外界預期，最後黨徵召姚文智的機會高。 總統府祕書長陳菊22日出席「107年高雄鳳荔季想旺就要荔刻購」宣傳行銷活動，推銷來自南台灣的美味水果，受訪時否認要選台北市長。（記者張嘉明攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1103","LTN","《TAIPEI TIMES》 Hou You-yi, Ko leading favorability polls, while Chen, Lim not running
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  CATCH-ALL NAME: Respondents in a poll were given four scenarios for the Taipei race, and Ko Wen-je came out on top in each of them, the Taiwan Brain Trust said By Lee I-chia / Staff reporter Former New Taipei City deputy mayor Hou You-yi （侯友宜） and Taipei Mayor Ko Wen-je （柯文哲） have the highest favorability ratings among major political figures and candidates running in the Nov. 24 nine-in-one elections, a poll released yesterday by the Taiwan Brain Trust showed. The poll surveyed eligible voters in the six special municipalities to gauge the approval and favorability ratings of political figures and candidates. As the municipalities’ residents account for about 70 percent of the nation’s population, the poll also gauged the approval ratings of President Tsai Ing-wen （蔡英文） and Premier William Lai （賴清德）. According to the poll, 56.5 percent of respondents disapproved of Tsai’s performance, while 28.8 percent approved. Lai had an approval rating of 39.3 percent and a disapproval rating of 39 percent, the survey found. Respondents were given a list of 18 major political figures and mayoral candidates, and were asked to select who they favored. They were allowed to choose multiple names. Hou was the only figure favored by more than half of respondents, with a favorability rating of 50.2 percent. He was closely followed by Ko （48.5 percent）, Lai （47.9 percent）, Taichung Mayor Lin Chia-lung （林佳龍） （43.8 percent） and New Taipei City Mayor Eric Chu （朱立倫） （43.5 percent）. Tsai, who is the Democratic Progressive Party （DPP） chairperson, ranked eighth with a favorability rating of 35.6 percent, while Chinese Nationalist Part （KMT） Chairman Wu Den-yih （吳敦義） ranked 15th with a favorability rating of 18.6 percent. Ko had the highest support rate in each of the four scenarios presented to the respondents for the Taipei mayoral election: running against KMT candidate Ting Shou-chung （丁守中） with no DPP candidate; running against Ting and DPP Legislator Pasuya Yao （姚文智）; against Ting and Presidential Office Secretary-General Chen Chu （陳菊）, and against Ting and Lai. Even though some DPP politicians have criticized Ko, and his favorability rating has fallen to 43.3 percent in Taipei, he still received higher support rates — ranging from 44.3 to 53.4 percent — in the other five municipalities, Trend Survey and Research Co general manager Wu Shih-chang （吳世昌） said. If Ko were to run for president in 2020 and received only 5 percent of the vote, it could still result in Tsai losing the election, he said. People aged 20 to 39 view Ko most favorably, those 40 to 59 years old prefer Hou, and people older than 60 favor Lai, Wu said. “Ko has a high support rate and can attract voters from the pan-blue and pan-green camps, as well as neutral voters and even New Power Party （NPP） supporters,” Ketagalan Institute president Chin Heng-wei （金恆煒） said, adding that the DPP faces a challenge in party politics, as its supporters seem less passionate about and alienated from the party. Taoyuan Mayor Cheng Wen-tsan （鄭文燦） has the highest approval rating among mayors at 77.5 percent, followed by Lin in Taichung （55.7 percent）, who rose to No. 2 after Chen last month left her post as Kaohsiung mayor. Chen ranked No. 2 in the previous poll released in December last year. The poll was conducted between Monday and Thursday last week through telephone interviews and a stratified proportional sampling of 4,891 adult residents of the six municipalities. It has a confidence level of 95 percent and a margin of error of 1.4 percent. CHEN, LIM NOT TO RUN Chen meanwhile yesterday denied that she would run for Taipei mayor, after she was viewed by many DPP supporters as a strong candidate, adding that her duty is to assist the president in pushing forward reforms. NPP Legislator Freddy Lim （林昶佐） yesterday said in a radio interview that he would also not run for Taipei mayor, because he does not want to split the pro-local and progressive vote, adding that he would not seek an alliance with Ko either. 新聞來源：TAIPEI TIMES Presidential Office Secretary-General Chen Chu, center, and Democratic Progressive Party prospective Kaohsiung mayoral candidate Chen Chi-mai, second right, attend a promotional event for fruit grown in Kaohsiung at the Legislative Yuan in Taipei yesterday.
Photo: CNA 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1114","LTN","蔣萬安負面聲量高達59％ 原因是這個...
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  蔣萬安網路負面聲量高達59%。（資料照） 〔即時新聞／綜合報導〕根據「DailyView網路溫度計」的網路聲量分析，去年11月23日至今年5月21日，國民黨立委蔣萬安網路聲量排名第三，但負面聲量高達59%，且原因竟是他不選台北市長，被網友罵「蠢」。 「DailyView網路溫度計」分析立法委員的網路聲量，時代力量立委黃國昌排第一，民進黨立委姚文智排第二，被視為國民黨新生代人氣王的蔣萬安排第三，但負面聲量高達59%。 《聯合報》報導，網路溫度計營運長林慧珍分析，蔣萬安在9萬多筆社群關注中，負面比例高達59%，且這與他在1月19日當天宣布不選台北市長有關。 蔣萬安當天宣布不選北市後，與蔣有關的社群關注高達6468筆，佔這次分析中蔣萬安個人總筆數的6.8%。當時不少網友認為蔣不選「很蠢」，有支持者批評他，「想說有個機會可以跟柯比一下，結果不選」。 林慧珍指出，一般而言，政治人物的負面聲量都會比較高，前兩名的黃國昌和姚文智負面聲量也都高達61%。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1121","LTN","賴、菊出戰北市無望？傳明選對會沒名單 下週徵召他
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  賴清德傳出參選台北市長的可能性被排除。（資料照） 〔即時新聞／綜合報導〕北市長年底選戰，自民進黨宣布要自推人選、不禮讓北市長柯文哲後，外界就關注綠營即將推出的人選；一名民進黨選對會高層透露，選對會明天不會推出確定候選人，而下週三徵召的人選，應該仍是姚文智。 根據《放言》報導，選對會明天將邀集有意參選北市長的姚文智和呂秀蓮協調，若沒有人想退選，就要協調徵召參選方式，最後交給黨主席參考；而照黨內目前人氣和判斷，姚文智出線可能性幾乎百分之百。 報導指出，除了姚、呂，黨內目前沒有其他人表達參選意願，因此，呼聲高的賴清德和陳菊參選的可能性被排除。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
"1131","LTN","綠智庫民調：民進黨派誰選北市都是柯文哲勝
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊淳卉／台北報導〕雙北市長年底選情備受關注，新台灣國策智庫今日最新民調，顯示新北市長參選人，國民黨侯友宜支持度高於民進黨蘇貞昌；台北市長部分，民進黨雖尚確定黨內候選人，但無論是以民進黨立委姚文智、行政院長賴清德、或總統府秘書長陳菊，對上現任市長柯文哲及國民黨北市長參選人丁守中，柯文哲的民調都是最高。 台北市長選舉若由柯文哲與丁守中對決，柯文哲支持度以41.3%勝過丁守中36.1%，其中20至49歲的民眾支持柯文哲比例是遠超過丁守中。 若以姚文智、賴清德和陳菊，分別對上柯文哲以及丁守中，柯文哲不論在哪個組合，均居於民調之首。包括：柯文哲（32.9%）v.s.丁守中（30.4%）v.s.陳菊（24.0%） ；柯文哲（34.0%）v.s.丁守中（30.4%）v.s.賴清德（22.8%） ；柯文哲（39.4%）v.s.丁守中（33.5%）v.s.姚文智（13.8%） 新北市部分，侯友宜以44.3%支持勝過蘇貞昌的30.7%；其中，20至59歲民眾支持侯友宜的比例高於蘇貞昌，蘇貞昌則在60至70歲以上民眾支持度高於侯。 同樣與台北市選情狀況類似的台南市長選情部分，民進黨提名的黃偉哲、國民黨提名的高思博和無黨籍的許忠信相繼民調來看，黃偉哲以42.3%的支持度最高，最低為許忠信8.4%支持度。 台中市長選舉林佳龍和國民黨提名的盧秀燕相比中，林佳龍以43%支持度勝於盧秀燕32.2％。桃園和高雄市長選舉，都由民進黨的鄭文燦和陳其邁勝過國民黨的陳學聖和韓國瑜。 此次民調由新台灣國策智庫執行，調查對象為於新北市、臺北市、桃園市、臺中市、臺南市、高雄市， 年滿20歲的一般民眾，調查方法為以電腦輔助電話訪問系統（CATI），進行住宅電話調查 。調查時間2018年05月14日至2018年05月17日，於下午14：00~17：30、晚上18：30~22：00執行。抽樣方法採分層比例隨機抽樣方式進行。抽樣誤差 部分，整體完成4,891份有效樣本，在95%信心水準下，抽樣誤差為正負1.4個百分點。新北市實際完成814份有效樣本，在95%信心水準下，抽樣誤差為正負3.4個百分點。臺北市實際完成819份有效樣本，在95%信心水準下，抽樣誤差為正負3.4個百分點。桃園市實際完成802份有效樣本，在95%信心水準下，抽樣誤差為正負3.5個百分點。臺中市實際完成818份有效樣本，在95%信心水準下，抽樣誤差為正負3.4個百分點。臺南市實際完成819份有效樣本，在95%信心水準下，抽樣誤差為正負3.4個百分點。高雄市實際完成819份有效樣本，在95%信心水準下，抽樣誤差為正負3.4個百分點。先針對六都進行教育程度、性別、年齡的加權，而整體部分再將地區比例還原。檢定後樣本特徵和六都母體特徵皆符合。 新台灣國策智庫今日最新民調顯示，台北市長部分，無論是以民進黨立委姚文智、行政院長賴清德、或總統府秘書長陳菊，對上現任市長柯文哲及國民黨北市長參選人丁守中，柯文哲的民調都是最高。（記者廖振輝攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月12日‧星期二‧戊戌年四月廿九日 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 3 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 4 突破中國封鎖打入國際！台灣成為ICH會員 5 G7峰會氣氛有多糟？ 梅克爾PO照片說明一切！"
