"Media","V1","bindtext"
"1521","LTN","影射哭哭美女議員？ 周玉蔻批：眼淚秒停心機真重！
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  資深媒體人周玉蔻今在臉書透露，上節目時有來賓施展苦肉計，讓她覺得「心機真重」。（資料照） 〔即時新聞／綜合報導〕知名政論節目「鄭知道了」釋出的片段中，可見資深媒體人周玉蔻直問台北市議員高嘉瑜，是否有「關說」市政的問題，高女落淚駁斥。對此，周玉蔻今上午在臉書撰文批心機重，底下網友質疑她可能是在影射高女。 臉書記錄顯示，今天上午10時29分，周玉蔻語帶鋒利地，在貼文中表示，「上節目碰到同台來賓玩哭哭苦肉計，除了踢爆，還有其他選擇嗎」，並在末尾備註，「（眼淚秒停）心機真重啊！」 周玉蔻雖未特別指名道姓，不過，底下有網友質疑，周玉蔻發言的對象可能是美女議員高嘉瑜。 影片內容提到，周玉蔻指出，「一旦民進黨不禮讓柯文哲，高嘉瑜應該退出民進黨，加入柯家軍」，並指高已無法針對不禮讓柯的綠營，繼續擔任北市議員，除非她「負荊請罪、懺悔」，在未來這一段時間，能以綠營議員的身分，好好監督柯在市政上的不努力。 周玉蔻提到，「我也不想跟高議員撕破臉」，只想知道「你自己擔任市議員，你跟市政之間，有沒有關說的問題？」高嘉瑜回應，「完全沒有，我想我就事論事」，並控周玉蔻「其實不只在一個節目上，這樣影射我」，連媽媽都在關心，還眼眶泛淚哽咽地說，「周玉蔻她不只一次說，我們家在包工程或者是什麼」，話還沒講完，周玉蔻隨即駁斥高女的說法。 周玉蔻認為，「你不要玩這種遊戲，我只想知道你有沒有，你的台北市議員任內，跟台北市政府的政策有關的、你必須做選民服務的，然後選民服務被我們外界可能認為是關說的？」高嘉瑜聞訊立馬澄清，舉手發誓「我沒有」，並要周玉蔻拿出證據。  對於周玉蔻的發文，網友認為應是在指台北市美女議員高嘉瑜。（資料照） 周玉蔻在貼文忠指出，「上節目遇到同台來賓玩哭哭苦肉計，除了踢爆，還有其他選擇嗎？」（圖翻攝自周玉蔻臉書） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1522","LTN","民進黨北市長佈局 陳明文：若自提就是最強人選
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆   民進黨選對會共同召集人陳明文。（資料照） 〔記者楊淳卉／台北報導〕民進黨布局台北市長選戰，選對會今分別徵詢黨內有意參選者意見，上午先與前副總統呂秀蓮會談一小時。選對會召集人陳明文會後受訪表示，選對會充分向呂表達立場與作法，呂也尊重民進黨中央決定；他也強調，若黨自提人選，就會是最強的，但目前仍在徵詢程序。呂秀蓮則自信表示「我就是最強的」。 選對會共同召集人陳明文、林錫耀，黨秘書長洪耀福、身兼選對會成員的民進黨台北市黨部主委黃承國今分別約詢黨內有意參選者，下午再接續會面立委姚文智，及宣稱退黨的前台南縣長蘇煥智。 對於未來是否再拜訪台北市長柯文哲？陳明文說，已經拜訪過，目前沒有這個行程。 媒體詢問若最強的人選是柯，是否會禮讓？陳則說，問題不合乎邏輯，民進黨支持者希望民進黨提出最強的人，當然是期待民進黨在這次台北市長選戰可以勝利。支持者一直希望提最強人選，「我們認為推出的人選就會是最強的」。 陳也強調，是否要與柯合作，還是自提名，還在徵詢過程，未有定案，選對會不只聽有意參選人的意見，還要詢問基層看法。選對會下週三就會做決議，送出裁定，交由主席，主席認可就會交由中執會決定。 針對與呂會面，陳明文說，他向呂報告黨中央開始啟動徵詢程序，希望了解呂對這次人選的看法，呂從國際角度，兩岸關係，對台北未來發展談很多，雙方談話融洽，也希望他呼籲媒體對她公平一點。 至於兼任民進黨主席的總統蔡英文上週四晚間召集選對會核心成員討論選情，傳蔡不滿柯發言，認為柯與民進黨不同心，陳明文表示，他沒聽過，基本上接受是選對會報告，沒發表她的看法。 對於如何判定「最強人選」？呂秀蓮會後受訪自信表示「當然是我最強」，年輕人不要小看她，民進黨打過六次選戰，都當選，包括兩次副總統、桃園縣長，不可能任務都是她達成。 呂秀蓮說，她向來是要選到底，是媒體瞧不起她，老是覺得她不選。至於未來是否可能以民調與柯文哲一較高下？呂表示，「民調現在就像斯斯有兩種」，一種是誠實民調，一種是不誠實民調，如果要做民調，一定要做誠實民調。  新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1523","LTN","議員質疑吳音寧自肥 柯文哲：這世界怪怪的事很多
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者沈佩瑤／台北報導〕台北市果菜批發市場今年春節休市5日，緊接著初九「天公生」又連休3天，2月27日開市雖延長交易，仍有近3千噸到貨量無法消化拍賣。北農買下其中9.12公噸殘貨，轉送社福團體，但議員王欣儀發現，逾7成蔬菜送回總經理吳音寧家鄉的團體，質疑「慷全民之慨做個人人情」。 市長柯文哲今天到市議會進行專案報告，市議員王欣儀、徐弘庭皆批評，吳音寧不但用業務推廣費買下9000多公斤的蔬菜，還送回自己的家鄉，根本就是花公帑自肥。 徐弘庭指出，吳音寧過去接受質詢時，財報講不出來、管理講不出來，連兼任北農董事長的北市副市長陳景峻也說找不到適任的理由。徐弘庭要求柯文哲現場承諾提案撤換總經理，柯回說當時跟農委會協調，雙方有默契，董事長由北市派而農委會派總經理，現在就是派市場處緊盯北農。 徐弘庭聞言質疑，難道不覺得買這麼多菜送回自己表哥當鄉長的溪州鄉怪怪的嗎？難道不覺得剛好有回頭車怪怪的嗎？柯則回「這世界上怪怪的事情很多」。 王欣儀也再度批評，向北農索取贈送的團體明細，回覆資料不清不楚，也沒有送貨單、受贈人簽收領據，如果這樣單純的事都無法公開，吳音寧對公司的治理能力令人質疑。吳用業務推廣預算買下蔬菜，使用的預算科目並不符合。另外，多數送給和她有密切關係的團體，而非社會局轉介給社福團體，根本「公器私用」。 台北市長柯文哲7日赴市議會，針對議員質疑吳音寧自肥，柯文哲：這世界怪怪的事很多。（記者張嘉明攝）
 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1524","LTN","柯P「卡管白痴」說  陳佩琪不願多談
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者周彥妤／台北報導〕教育部日前駁回管中閔的台大校長聘任案，對於此事，台北市長柯文哲日前受訪批評，「不曉得哪個白癡決定這個政策」，此言被外界解讀為壓垮民進黨不禮讓柯年底市長選舉的最後一根稻草。台北市防癌大使、柯文哲妻子陳佩琪今受訪被問到此事，僅說已畢業30年，較少關注這方面消息，不便再說什麼；至於選舉等議題，陳也不願多談。 台北市防癌大使、市長柯文哲妻子陳佩琪今出席衛生局婦癌篩檢宣導記者會，記者問，母親節快到，有什麼心願或禮物，要向市長呼喚？陳說，不會啦，昨天出門才知道他後腳踝很痛，當媽媽最大心願，就是家人平安健康，希望市長腳傷趕快好起來，小孩子都平安健康。 媒體問，身為台大校友，柯文哲曾說「拔管」是「白痴」政策，是否力挺柯的看法？陳說，自己已畢業30年，比較少關注這方面的消息，不便再說什麼。 記者也問，對於本週民進黨將提名年底市長人選一事，陳僅說，「這個是他政治的事情，不太適合今天醫療的記者會主題，謝謝大家，請幫忙傳播醫療訊息，只要能多抓一個來篩檢，就可以發揮媒體宣導的力量」；隨即被身旁人員拉走，不願多談。 對於柯文哲的「拔管白痴說」，妻子陳佩琪今受訪被問此事，僅說已畢業30年，較少關注這方面消息，不便再說什麼；至於選舉等議題，陳也不願多談。（記者周彥妤攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1525","LTN","被逼對深澳電廠表態 柯P：專業問題專業解決
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者沈佩瑤／台北報導〕深澳電廠爭議不斷，台北市長柯文哲今赴市議會針對設立影響做專案報告，然而柯在結語中僅再次說，專業問題專業解決，台電公司應提出完整數據，卻未表態是否贊成設立，讓市議員郭昭巖不滿痛批，若是台電一直說不明白，難道放任重啟工程？說要打造低碳城市都是講假的。 郭昭巖質疑，不論台電環差報告，或是新北市委託中興大學做的報告，都指出若興建深澳電廠，將造成空氣品質惡化，新北市長朱立倫不是醫生都敢表態，柯文哲身為醫生卻連醫德都沒有。 郭昭巖要求現場官員舉手表態，是否贊成設立深澳電廠，現場一片靜默，沒有任何官員有所動作，讓郭昭巖再批「通通跟著市長一起消極面對」。 柯文哲最後仍沒有表態，僅再次說，PM2.5 一定上升，目前重啟也沒有期程，但設不設立涉及空氣污染、電源開發，還有電價問題，台電應該要提出更完整數據，專業問題專業解決。  台北市長柯文哲（左）議會備詢，市議員們輪番要求柯P針對深澳電廠表態。（記者張嘉明攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1526","LTN","民進黨若自提北市長參選人 柯P坦言勝率會差一點
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者郭安家／台北報導〕台北市長柯文哲今上午赴議會針對深澳電廠進行專案報告，但議員們好奇民進黨是否禮讓問題，其中北市議員洪健益問民進黨如自提市長參選人對柯的勝率是高或低？柯回應，不曉得、應該會差一點，不然就回去當醫生啊！至於是否曾感謝民進黨3年前禮讓？柯則說，有啦、還是有，接著又說「下一題」不願多回應此事。 北市議員秦慧珠則詢問柯文哲和蔡英文有沒有祕密熱線、國安保密電話？柯否認此事，就連是否和蔡英文透過電話溝通，柯也否認。秦冷不防問柯兩人當面連絡過、討論過？柯語塞數秒，秦直說「不敢講話就表示有」，令柯一直乾笑。秦追問柯蔡坐下來討論不歡而散？柯說「沒有不歡而散」，接著又改口說其實沒有討論這個（禮讓問題）。 秦慧珠又詢問柯文哲日前與民進黨選對會核心人士見面，有沒有聊到支持與否？柯又岔開話題說，常常去聊天會聊到其他地方去；接著才鬆口「當然可以合作最好」。不過，談到是否後悔說拔管是「白癡決定？」柯回應不會、影音時代話無法收回。 此外，柯文哲也被秦慧珠問「今天感覺你有氣無力、講話低沉，表現跟過去神采飛揚不一樣？」柯則回應，腳在痛、肌腱發炎；還說「我心情每天一樣不好、從來沒有好過，唉人生是苦海，這時代沒辦法接受實話。」 台北市長柯文哲今天（7日）赴市議會，針對「臺北市環保、交通、節能減碳及消費者保護」等議題，進行專案報告，並進行答詢。（記者張嘉明攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1527","LTN","是否仍會「暢所欲言」？ 柯P：誠實很難掩飾
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者沈佩瑤／台北報導〕今傳出，兼任民進黨主席的總統蔡英文對台北市長柯文哲過去至今的發言多有抱怨、「非常不爽」，包括近日管中閔案，都讓蔡深感柯與民進黨「不同心」。柯文哲今天到市議會專案報告，汪志冰質詢柯文哲是否仍會「暢所欲言」，柯對此僅說每個人有每個人的想法，他只是很誠實，這要掩飾很難，外面的事情沒有辦法控制，每天做好自己事情就好。 市議員汪志冰拿出「小英生氣了」的布條狠虧，以前小英躲在總統府生悶氣，現在小英真的生氣了，當初民進黨全力支持柯坐上市長位置，結果竟跟民進黨完全不同心。 汪志冰直言，看到媒體報導感到奇怪，「你明明就是白色力量，獨立自主的台北市長，現在硬要逼你跟民進黨同心，不斷要求你要同調講台灣價值？」她質詢柯，未來還是會講你該講的話嗎？講拔管、兩岸一家親，台灣價值等問題是否會折腰？ 柯文哲苦笑說，每個人都有每個人的想法，他只是比較誠實，這要掩飾實在很難，外面的事我們沒辦法改變，每天做好自己的事就好。 台北市長柯文哲在市議會專案報告，並進行答詢。（記者張嘉明攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1528","LTN","被蔡英文非常不爽 柯P：我還是很怕...
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆   台北市長柯文哲7日赴市議會，針對「臺北市環保、交通、節能減碳及消費者保護」等議題，進行專案報告。（記者張嘉明攝） 〔記者郭安家／台北報導〕民進黨不禮讓台北市長柯文哲幾乎成定局，本報今早獨家報導，總統蔡英文日前召集選對會核心成員，蔡對柯過去至今的發言多有抱怨、「非常不爽」。柯文哲今上午赴議會針對深澳電廠專案報告，被台北市議員童仲彥問「市長你沒咧驚三腳督（3組人）？」柯回應，「我還是很怕」、「該怎麼做就怎麼做。」 童仲彥先要柯文哲回應蔡英文「非常不爽」說，柯語塞說，「其實這樣...態度這樣，該怎麼講就怎麼講，我們還是市政優先。」童追問「市長你沒咧驚三腳督？」柯回應，「我還是很怕。」童複誦問會怕喔？柯僅說，「該怎麼做就怎麼做。」 童仲彥稍後說，要跟柯文哲打賭，民進黨百分之百會禮讓，現在只是要讓基層情緒發洩；還指立委姚文智說會吃素到當選為止，而他也可以戒雞排吃素，如民進黨提名，就陪姚吃素到柯當選為止。童還問柯「我有機會吃素嗎？」 柯文哲僅說，這他不曉得；對於民進黨是否提名姚文智？柯說，「外面事情我們也沒辦法控制，做好自己事情就好。」（11:33更新） 非常不爽！小英認柯P與民進黨「不同心」  新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1529","LTN","深澳電廠案 柯P質疑台電未做重金屬、戴奧辛分析
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者郭安家／台北報導〕台北市長柯文哲今赴議會表態，指深澳電廠設下去，北市空汙一定變嚴重，且會抵銷掉北市過去3年來降低pm2.5努力，最大問題是能源政策可靠不可靠？柯還質疑，台電環評差異報告並未做重金屬、戴奧辛分析報告，也未報告北台灣人民健康風險；台電還是要講清楚未來能源政策、深澳電廠增加的空污。 柯文哲表示，深澳電廠是燃煤效果改善，但空汙未少很多。台電報告北市pm2.5的24小時平均值上升1.733μg/m3，中興大學環工系教授莊秉潔報告增加3.04μg/m3。北市空屋品質變差是確定的；而環保局立場認為，台電環評差異報告並未做重金屬、戴奧辛分析報告，也未報告北台灣人民健康風險。 柯文哲說，北市府態度認為，還是要講清楚，深澳電廠會讓北市空汙一定變嚴重，但對北台灣電力供應，台電還是講不清楚，如核一、核二是否按照時程關掉？核四是否不建？因為每年仍花好幾億元，封存如不建，是否改成其他電廠；另外燃油、燃氣、燃煤機組變更？南電北送網路是否可靠、效益如何？台灣能源政策有無清楚圖像？ 柯文哲指出，北市pm2.5從2014年19.6μg/m3降到15.3μg/m3，接近台灣國家標準15μg/m3，但日本標準是12μg/m3；深澳電廠燒煤炭，相當確定過去三年努力pm2.5會被抵銷掉。台電還是要講清楚未來能源政策、深澳電廠增加的空污部分。  台北市長柯文哲7日赴市議會，針對「臺北市環保、交通、節能減碳及消費者保護」等議題，進行專案報告。（記者張嘉明攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1530","LTN","非常不爽！小英認柯P與民進黨「不同心」
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  蔡英文上週召集黨內高層與選對會核心研商北市長選舉佈局，蔡在會中表達對柯非常不滿。預料民進黨將不再與柯合作。（資料照） 〔記者楊淳卉、邱燕玲／台北報導〕民進黨對台北市長選舉如何佈局？據了解，兼任民進黨主席的蔡英文總統3日晚間召集選對會核心成員及黨內高層於官邸研商，蔡英文對台北市長柯文哲過去至今的發言多有抱怨、「非常不爽」，包括近日管中閔案，都讓蔡深感柯與民進黨「不同心」。在黨內反柯派聲量漸趨主導下，可能朝自提人選佈局，不再與柯文哲合作。 過去幾個月高層雖偏向考慮再與柯合作，不過，小英3日召集高層會議時，會中根據最新民調研判，說服綠營基層禮讓柯文哲難度變得非常高，不僅不一定成功，還可能造成綠營分裂，降低支持者投票意願，因此不如順勢自提人選、促成團結，避免衝擊民進黨其他縣市選情。 黨政高層受訪指出，民進黨內只有兩派，就是「視國民黨為最大敵人」派與「視柯文哲為最大敵人」派。「視柯文哲為最大敵人」派支持自提人選，「視國民黨為最大敵人」派雖希望繼續與柯合作，但柯並不領情，導致禮讓柯P的空間愈來愈小，也造成黨內情勢朝自提人選方向走。 高層表示，「視國民黨為最大敵人」派雖多次找樓梯給柯文哲下，但柯也不下來，「給樓梯下不肯下、給轎子坐也不上轎」，柯文哲擺明不給民進黨內支持他的人幫忙的機會，「照這趨勢民進黨就自提人選了」。 高層認為，如果民進黨自提人選，柯不一定會當選，但「若柯選上，民進黨第三名的機會就很高」，不過，現階段談這還早，若確定提名，再好好做民調分析。 選對會召集人林錫耀、陳明文、黨秘書長洪耀福及台北市黨部主委黃承國一日晚間曾密會柯文哲，除向柯表達黨將展開佈局，也表明不再合作的可能性。據悉，這4人夜會柯的前幾日，另一名近英的選對會核心人士也曾邀柯私下會面，交換選戰意見。 至於柯文哲如何看待北市選戰？據透露，柯曾私下向友人評估，行政院長賴清德與總統府秘書長陳菊不太可能跳下來參選，因若為了北市長選舉就換掉行政院長，不但是「動搖國本」，也可能落人口實。 面對國民黨此次反撲，柯私下分析，國民黨在北市有短時間內催票和拉高民調的實力，不容小覷；據悉，柯指出，2014年北市長選戰，國民黨候選人連勝文在內部民調最高只有35％，但藍營最後一週大動員，讓連抬升5％的支持度，此次選戰對上國民黨丁守中，他必須贏丁10％以上，才能避免支持度被國民黨一次拉近的風險。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1531","LTN","《冷眼集》柯文哲的選擇
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  記者邱燕玲／特稿 當民進黨還在為禮讓、不禮讓吵翻天，選對會甚至大陣仗在開會前一日會柯文哲時，柯其實不怎麼在意這一些，對民進黨會做出什麼決定，似乎不太有感；雖然民進黨內已傾向往自提人選、不禮讓柯Ｐ的方向走，但會造就如此情勢，主要還是柯文哲自己的選擇。 柯文哲曾經向與其交情不錯的立法院民進黨團總召柯建銘透露，根據他自己做的民調，不論是他與國民黨對決，或是他與國、民兩黨三組人選對決，都是他獲勝，這正是柯文哲老神在在、未把民進黨放在心上的主要原因。 反觀民進黨，在選對會召開前一日，選對會召集人陳明文、林錫耀、民進黨秘書長洪耀福、台北市黨部主委黃承國四人到偏僻的木柵農會密會柯Ｐ，如此高規格、大陣仗，姚文智的確要感到震驚。選對會對外宣稱是告知柯要啟動市長提名作業，相信的人恐是天真無邪，只有視為合作對象，才會獲得如此高規格的禮遇對待。 雖然部分民進黨挺柯人士心急，希望嘗試看看能不能有最後轉圜的餘地，但在深綠拒柯出席凱校募款餐會後，已失去最後機會，當然就算柯Ｐ講了一些所謂台灣價值的話，綠營也不見得會領情、買單，但終究柯文哲的確未積極修補與綠營的關係，反而採「隨緣」的態度，讓民進黨內力挺柯Ｐ者無法再堅持下去。 柯文哲的確是民調動物，事事以民調為依歸，因此對於與民進黨的關係，早決定走自己的路，只有傻傻的部分綠營高層，還以為真心不會換來絕情。而這場台北市長選戰，與其說民進黨決定不禮讓，不如說是柯文哲主導了這一切。 （資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"1532","LTN","柯：何必用意識形態互相檢視
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者沈佩瑤、林良昇／台北報導〕北市長選戰年底登場，民進黨可能不再禮讓台北市長柯文哲。對於為何不願表態台灣價值？柯文哲昨受訪時說，何必用這種意識形態互相檢視、互相取暖，甚至變為結黨結派的唯一因素？ 柯文哲昨受訪時被問及民進黨或總統蔡英文最近是否有與他溝通？柯僅表示，「大家想法都差不多」，尊重對方想法，大家方便就好。 至於民進黨若與他分手，整體局勢是否對他不利？柯直言，如果做得好，人家就會選你，如果做不好，卻每天在想三角聯盟、兩極對抗，「台灣應該要有機會，跳脫這些東西。」 柯：尊重對方想法 對於是否擔心讓國民黨候選人贏？柯文哲聳了聳肩反問媒體：「那你有什麼建議？」他重申，他沒有什麼好擔心的，就是做好自己喜歡做的事情。 對於目前的情勢，國民黨輔選人士仍認為，民進黨很早就打定要禮讓柯文哲，現在的情況只是在安撫深綠支持者，最後還是會回歸藍綠、禮讓柯文哲。 國民黨組發會主委李哲華與黨內初選出線的丁守中都表示，不管民進黨提不提人，國民黨會照自己的節奏，全力以赴、爭取勝選，不會把自己的勝利寄望在別人的分裂上。 由於民進黨考慮不再禮讓的原因，是認為與柯的「台灣價值」不同調。媒體追問柯文哲，為何不願主動表態？柯文哲表示，台灣價值不應是台北市長回答，不然每個要選縣市長的人都來講一下台灣價值。 媒體追問，若柯表態台獨，民進黨可能馬上就會決定禮讓？柯文哲話鋒一轉指出，「為什麼台灣現階段反共？」因為反對一黨專政、反對所謂共產黨的唯一優越性，台灣走到今天，已經是個民主自由的國度，這也是前總統李登輝對台灣歷史最大的貢獻，讓台灣走上一條沒辦法回頭的民主制度。既然民主、自由、多元、開放等，是一個社會很不容易才得到的價值，「何必用這種意識形態互相檢視、互相做為一種取暖，甚至變為結黨結派的唯一因素？」 （記者簡榮豐攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
